sme_id,revenue,profit_margin,employee_count,sector,age_of_business,late_payments,debt_ratio,marketing_spend,credit_history,collateral_value
775,67561.43976721413,0.11561923770005267,58,agriculture,10,1,0.3887485625903167,233.52752713574057,276,3532.425473975124
776,33479.37491086231,0.13005871546412304,75,manufacturing,1,0,0.4254329353577032,53.698494671636375,229,9817.892893494001
777,39150.98260670204,0.1320674173253234,27,manufacturing,1,0,0.1420253776244797,42.830319537541925,756,2533.860163173184
778,45278.98812818952,0.13309517878904548,97,services,15,0,0.3520569686395306,134.71672899280202,182,1336.3783576280778
779,48318.496068579785,0.14567650600979096,21,manufacturing,16,0,0.2945096005957579,510.21445896519094,459,5983.453854275598
780,67517.80782563332,0.18356090626602448,39,agriculture,12,1,0.13049337462534527,57.49476481942486,187,2630.690660005764
781,53802.76238859338,0.2112161951892766,95,retail,24,0,0.4297607234212443,170.73686199001386,631,37369.729647018314
782,34613.91697893899,0.1045164341206213,46,beauty,6,0,0.17707698920239962,83.65095748164097,841,18941.15814751095
783,59326.316049585046,0.06577594012275988,66,retail,6,1,0.19486130517472094,75.12979791684248,737,12572.43610029125
784,67133.20491285107,0.07705689114298278,91,retail,12,1,0.3648868983127272,221.53901031494843,570,9289.139223900354
785,65254.20608329146,0.1158957955163551,36,transport,15,0,0.2785131831532477,272.4623391264527,597,430.4145776690107
786,89908.24735125809,0.12536550775284436,75,manufacturing,4,0,0.3253932035484019,79.04037713155036,606,8058.5631717649085
787,76627.11262222145,0.09610027536617798,82,manufacturing,24,0,0.26932505118452454,450.2487486297308,453,5242.160159105115
788,61802.72984203739,0.05927183350250738,65,retail,4,0,0.5119591265256063,208.09670534410412,515,7402.974016579018
789,48400.28773489966,0.11807154207680681,63,beauty,2,0,0.1612454029142076,122.32208762494676,150,6241.115617377943
790,33107.669461987694,0.16269986340797798,99,retail,24,0,0.2302786829690981,195.98035580525502,699,5879.011307502185
791,60852.86891743394,0.19165206260848952,35,beauty,12,0,0.37217573363688405,756.7841028165614,781,171321.93123187503
792,54551.868240812735,0.1109803862824175,31,agriculture,7,0,0.15181232495384717,271.191333892104,162,2659.0428204263662
793,56224.87743167433,0.1210901524499596,28,services,20,0,0.1451664926406186,84.86336154249153,188,12142.974744895573
794,34940.980470654926,0.08513111838068824,1,tech,9,1,0.3206615841004706,146.2085465846465,800,1470.7316611258411
795,36183.16862752969,0.14779925807376565,25,tech,9,0,0.43010300683783165,164.84655919100817,289,9759.167472611136
796,88253.80593734611,0.09060999560664296,43,manufacturing,8,0,0.4496816723691382,252.72082731113971,700,12197.421249031104
797,48997.28860750228,0.190118946926884,84,manufacturing,14,1,0.3137609813980923,179.76279507730962,447,5149.418711340938
798,69921.34230194734,0.024989345564612186,67,agriculture,1,0,0.199180101225401,676.044652030932,637,36456.33104462335
799,50388.06116954674,0.12482592292832762,63,transport,23,1,0.34134947964513873,123.79795691928355,275,791.2278231565696
800,50418.55489770869,0.17107751374342195,51,retail,21,0,0.3849207463068555,37.19132153746152,463,1435.3565833975588
801,81844.82335076295,0.1628684161425753,2,services,23,0,0.339279098893541,176.20055363813594,653,4099.294353736577
802,41491.09959329219,0.33851235647863476,82,transport,12,0,0.48512547881870627,104.28211185591849,582,11172.495524506623
803,51874.89429699688,0.17448600171975354,64,retail,2,0,0.1478758102117549,44.557264646349516,218,3901.608886085763
804,42170.39814030374,0.07971617822105927,74,transport,13,0,0.19545359735346562,84.53628197262972,268,20509.39914167666
805,42535.91921488695,0.1433175027037649,69,tech,4,0,0.46430237915980854,111.41808146054898,719,1104.8503705881944
806,44317.25423134179,0.025662756657348365,9,agriculture,20,0,0.07904702542271044,369.3864452025977,246,538.6856902067256
807,54920.8465385783,0.14435801754922672,2,services,18,0,0.2190921409377749,45.30427258910743,787,4732.4224904306875
808,41958.38733580611,0.09168607600994688,34,beauty,19,0,0.1902689557910458,196.33614466552964,536,2655.0787276345363
809,101517.80731933468,0.2140773192892113,60,tech,16,0,0.06536926479795471,876.8925783283133,538,6729.765516742252
810,37615.659602816086,0.11153218077831255,61,tech,14,0,0.27192767930386297,129.03848477498127,288,2860.914373411413
811,46284.67207473476,0.14182638589433272,31,retail,8,0,0.41194407898326807,126.04104504971498,259,1789.998953262031
812,42466.259858413745,0.10551095110169176,10,services,12,0,0.3234491873281654,263.9662398418606,501,2664.0256031720487
813,116758.41811046928,0.27171959462973316,76,agriculture,9,0,0.41994056779531164,225.37040131678643,685,3112.7857450255347
814,54271.12878430405,0.12751300637174617,36,retail,6,0,0.4787933951464459,461.30054828279634,117,1886.5934044801002
815,87008.6576219789,0.27827899304354414,85,tech,18,0,0.24215523585817206,129.8410613781361,239,2197.997352623332
816,33857.98075698167,0.20699062334827867,49,tech,2,1,0.6970269034483094,260.2790512012026,214,1627.1901867530626
817,56102.74366256241,0.18374467091347702,70,tech,23,0,0.248187686390425,263.61260788642545,427,10775.148317087323
818,79344.5268351229,0.17581132031222638,49,agriculture,8,0,0.2681203461234463,113.4719063887268,324,3987.9456665698867
819,51563.22702727202,0.17756581087513762,3,agriculture,24,0,0.19385691946968342,135.47889178691244,657,88003.22216075585
820,88986.37106262447,0.015062919445807288,74,retail,14,0,0.3818084221387011,147.08941436246798,538,3793.547313356479
821,41475.81512948825,0.13047816240944704,5,services,6,0,0.2564244871534538,55.13805594630904,649,1304.6809335605185
822,113524.56354476523,0.20916105798290252,90,agriculture,10,0,0.2881661667127506,108.75061066214157,817,163736.39438078643
823,234457.37466029872,0.1465771971568126,61,transport,8,0,0.2692180490661056,491.2394177194842,485,5543.822737324523
824,43527.0452435537,0.05163671072374973,85,transport,17,0,0.2658143179159689,340.41766580153126,620,13163.290088256026
825,42389.88105479046,0.14633168845957714,90,transport,12,0,0.3237429044097863,93.3215696812062,352,7245.634835066413
826,117321.20749737363,0.2692873861378844,26,services,17,0,0.2324664670445053,146.55580554918006,719,7589.466241066136
827,129173.85956413561,0.23728242008743036,72,retail,13,0,0.23950566271243612,322.8254941838967,197,6657.3785639177495
828,41407.577224709836,0.14565971934437777,5,retail,19,0,0.46092772359314876,211.6056815467766,170,570.7054075754713
829,42728.20435836883,0.21660144939406606,15,tech,12,0,0.25597163041778825,281.4426683462449,650,5173.4423173336845
830,44737.16201399622,0.12434450857423636,16,retail,16,0,0.3575328605560687,227.5346410237732,546,408.58829861583547
831,34564.787890997526,0.030728988922129663,1,beauty,5,0,0.16657623892673293,176.32504215752388,189,2294.9256957275247
832,37415.58271296796,0.08528738083093118,16,manufacturing,16,0,0.2332964959270691,129.96768644143935,529,1003.8258360708684
833,36741.9474940502,0.2594022137955738,37,services,6,0,0.11511591562639792,57.04914856270162,318,5095.969839520707
834,38754.25461205742,0.1308204842719487,3,agriculture,11,1,0.5781650150042741,258.2137959847612,206,4920.617801468541
835,49093.970353656216,0.13296312144374872,52,services,17,0,0.5063189516502079,124.28761873039915,575,6134.714600320571
836,55233.53459368936,0.12901132626075834,47,retail,23,0,0.389318848991803,39.713472385130935,553,4586.83195616107
837,126309.1275015996,0.2832895612701105,95,tech,14,1,0.6226654080434744,95.91599971215341,707,1199.6222413246603
838,36785.7510791104,0.2638171240753444,13,tech,6,0,0.4155429077074688,293.48653226732193,643,2015.2424021364468
839,84325.44984137153,0.30531461634136936,80,transport,23,0,0.27420363845267676,32.04267137545666,225,11856.058027506511
840,45827.45256322231,0.1388668352719964,55,tech,11,1,0.3558779500637506,65.1296818592926,246,14791.160472426469
841,48802.037148394884,0.17069371421229665,21,services,12,0,0.5041179533218711,165.6217743710638,379,533.695446875434
842,69650.14263093284,0.04383502154054461,66,services,13,0,0.16795257374880476,456.95042907497293,123,299.9478275095895
843,35897.951413436545,0.25338540982827923,54,services,4,1,0.12407733191001577,330.2932364336779,820,1001.9124726583133
844,59393.0389810619,0.06825543141124454,27,agriculture,7,1,0.3609118749944906,493.39382800362705,219,14297.091058157635
845,53527.49644913379,0.16517428946338403,38,services,2,0,0.21197253996768933,175.25209478738412,751,18440.895249874724
846,62905.905754957144,0.0731888230657009,90,transport,6,0,0.0,125.54391936185344,396,744.6633070638183
847,56704.54879006317,0.10877932212829126,58,agriculture,6,0,0.11355999796341473,291.3849774890649,181,4726.612400999694
848,269207.6534571097,0.09139162982652096,62,agriculture,18,0,0.2532863475969682,72.27701564976948,547,46706.89137610144
849,40082.093755237365,0.10744873175269273,46,agriculture,20,0,0.3072283132121853,67.90389521203865,819,5557.853301627668
850,41308.60077311182,0.1122614107795715,89,agriculture,8,0,0.3116953649074948,58.90512977772468,569,25140.991684592525
851,40242.2176752365,0.1116211843552446,11,manufacturing,8,0,0.6007794510353168,354.641598130334,522,13334.232172917804
852,41015.6378399257,0.2083333738246215,72,services,8,0,0.26885621149483596,76.1218646271729,644,761.0521932978579
853,40085.93631552747,0.07265960448562359,8,tech,8,0,0.3417188234304157,330.45904285379373,123,2241.785363710829
854,96848.50330632523,0.16543789989097069,97,manufacturing,1,0,0.05611619589382558,167.12804028187978,160,3140.4824620628196
855,114470.68968846567,0.23525714066138909,71,services,2,1,0.29532966925270865,358.3075585345887,800,3484.9190054894952
856,40836.504746485494,0.11407625448406228,64,retail,12,1,0.3501298414757649,61.29475367801699,183,11783.946642350167
857,38156.57416242437,0.09974567764766787,21,services,15,0,0.09371107785282157,89.98000461069832,324,5502.881501618364
858,62204.1620804612,0.13386327623738242,72,manufacturing,4,1,0.1599012060544565,213.40488961253556,779,36.44114831322527
859,41054.16846480212,0.23258076458524973,63,manufacturing,3,1,0.3733752950755305,105.13361601401738,285,416.02260193543054
860,67990.53684452784,0.16358753416673505,85,retail,14,0,0.21805106035321326,20.19267593558653,474,112.04814304311981
861,54431.33461064441,0.1128149993774681,64,manufacturing,22,0,0.28461873427350387,49.51087973609508,171,3877.895393060488
862,33719.31254063078,0.18387136558316278,20,agriculture,23,0,0.3811166278438469,60.90983432105474,173,4275.821275729651
863,126018.6750839473,0.07283954951145036,8,transport,8,0,0.6055308257693723,64.63028414233887,440,4558.903613285237
864,153317.1197062317,0.19769516573100637,58,retail,13,0,0.26673221983824114,256.06377779619044,252,707.4080089852837
865,40357.179342313866,0.17860251153912374,46,services,23,0,0.5653797118316164,194.34578175240753,195,8194.47976924754
866,43175.08035296193,0.1284534070202781,31,tech,19,0,0.006183950805660976,168.979886103772,664,8728.892197231507
867,56613.82494120262,0.09129899410869383,93,agriculture,22,0,0.3222544288022978,740.2109451513143,544,453.62751021302245
868,57979.086095116916,0.08793233544015798,9,beauty,5,0,0.24988661893571534,380.0031584719837,785,330.611079398235
869,68997.04175984001,0.18743721354421372,15,agriculture,13,1,0.22013115238974038,281.8726666213195,209,2980.3692185282093
870,182985.93046941352,0.23602863517423434,94,transport,20,0,0.39871013633352803,44.870795642386305,557,43812.45472607393
871,46455.1298674135,0.10538845770798436,26,services,1,1,0.267806900192217,155.653432446772,150,38162.70898814718
872,38467.076528182086,0.1820870692486039,10,transport,16,0,0.0,188.4734842447692,476,6940.343449466429
873,34380.74830936828,0.003908108697855156,29,agriculture,23,1,0.06174461276241264,106.46520483385123,172,997.2534922204123
874,39113.28926651917,0.10907675885399602,80,manufacturing,24,0,0.4083040437534666,581.2051685937812,311,11274.107335657907
875,49124.99671608956,0.14782587469903685,36,beauty,2,0,0.0544158139613905,154.61886116091932,531,1512.2646927890396
876,153153.40909479553,0.08632216081127163,84,transport,7,0,0.41232317717711675,55.552081593270486,823,942.69184246303
877,41471.85065079022,0.08444455376472827,37,agriculture,6,0,0.3187160231866734,66.82639273944763,267,119.58767119712974
878,54963.43832354399,0.10325543104717796,86,tech,5,1,0.27445732022612984,921.3812202897758,430,3475.7768866701913
879,49460.71907244168,0.17045349098284612,71,manufacturing,4,0,0.2877788740202591,106.04903889142388,841,1158.8680356072412
880,96806.35035724501,0.13688696871155376,23,agriculture,2,1,0.3772137030270125,28.13957209947012,593,3444.8842011822644
881,287031.115553317,0.0,41,retail,10,0,0.12337710395903381,91.88377062362427,242,94.72362637808183
882,41310.1537266395,0.0015509893155453425,93,tech,22,0,0.30634366409965885,34.4222929450356,681,3845.8118687687684
883,41822.654130093404,0.10751943754999771,80,transport,5,1,0.12907458088781015,309.1568145980892,544,77.73598317057919
884,87725.12353148124,0.18203806102374864,28,services,18,0,0.32454671640043015,31.066135545272658,493,15243.529240675038
885,69937.2612788926,0.0,48,manufacturing,10,0,0.3969715179297527,48.338866558973265,611,6521.35105972061
886,159789.3435456868,0.11501888766938584,38,tech,23,1,0.3248918794218472,148.8874793346961,785,1962.5557224589293
887,66135.20383375065,0.11316265004378051,31,retail,22,1,0.39129032458958835,360.50438979490485,720,6933.221105080922
888,43577.96662178982,0.24718364447459135,14,services,15,1,0.19499777473600688,140.39399853719684,814,687.3809191330648
889,66384.53074949517,0.12304847318009954,97,services,9,1,0.2906729918519134,54.265227797502114,796,3322.800642820386
890,91627.44876360416,0.176809228931865,73,services,11,0,0.2643036280312656,171.7517967640912,427,9819.849326434305
891,75993.87987512416,0.15988799980612242,91,transport,21,1,0.25448409192945126,102.08053175882937,703,28.74794039846395
892,63409.32892842063,0.0008603464134959438,88,retail,17,0,0.17990382533221674,367.2936772593921,358,1524.106263441901
893,89057.82442691861,0.2037745051642216,77,transport,21,1,0.23522661758625862,294.0736955696905,536,2881.4064505053857
894,95527.36590605785,0.16507775538194014,90,tech,9,0,0.13309431074902484,96.57041486914977,817,2220.6596566900157
895,111262.63914945813,0.18557880477722127,29,retail,23,0,0.04587680072631295,276.9448110700371,663,26519.95478453408
896,68607.52338741912,0.42483663945054284,51,beauty,16,0,0.194892500918886,184.37661591848496,448,552.3314464870274
897,46625.62701072093,0.004112094235098784,49,agriculture,6,0,0.3938939473171746,442.945870182982,792,1174.1046485012146
898,53051.9016047005,0.2707287654832776,43,agriculture,22,0,0.33510989865835195,267.6673679757212,614,168.37547579589213
899,98042.3537383276,0.1298786736419751,92,tech,11,1,0.11150951936291181,229.8889991189789,548,28722.325085740802
900,38295.84469267656,0.17011302330821065,92,tech,23,1,0.239098296992942,429.390852800533,498,2060.213271103717
901,58981.05010609128,0.14681414282891303,72,services,17,0,0.4038696512046491,150.25348160790963,695,1544.3936734630815
902,43096.48811687142,0.12030345666213695,87,agriculture,4,1,0.23272629453193494,79.95945032618819,313,2755.2844820655855
903,50397.10116759241,0.11011169502328688,93,agriculture,15,0,0.08733507103066412,174.2814970203986,645,7741.523196577055
904,103178.01430590448,0.17306561149011063,5,agriculture,1,0,0.6386442819621514,111.68345294022676,661,5019.296710063044
905,54134.68868988362,0.04379784123298244,42,agriculture,22,0,0.27495617540205747,240.6532833476732,388,158233.38150974654
