sme_id,business_name,revenue,profit_margin,debt_ratio,collateral_value,marketing_spend,employee_count,staff_count,age_of_business,sector,previous_funding_received,previous_funding_amount,default_history,loan_applications_count,funding_requested_amount,expected_roi,project_duration_months,business_stage,collateral_offered,business_registration_uploaded,tax_clearance_uploaded,financial_statements_uploaded,tax_registered,tax_paid_last_year,licenses_required,licenses_up_to_date,total_payroll,cost_per_hire,nssf_contribution_percent,nhif_contribution_percent,staff_turnover_rate,bank_balance,m_pesa_balance,pending_invoices,paid_invoices,late_payments,campaign_spend,clicks,impressions,conversions,target_segment,total_customers,active_customers,repeat_customers,channels_used,owner_age,owner_gender,education_level,employment_status,location,eligible_for_funding,default_risk,business_health_score
320,SME_320,47282.21985314894,0.07298920369198135,0.249517111518274,0.0,26199.65837323336,59,42,13,retail,1,381487.84613955097,0,0,603609.0216808656,0.27988314342734844,34,growth,0,1,1,1,1,1,2,1,117440.78969177513,33314.721984640244,0.052365385303604975,0.022936875907842724,0.15140181844275236,165888.73774940486,35500.99342711065,6,8,18,2134.8500165041305,4904,4379,200,medium,1513,1513,1513,online,46,female,phd,self-employed,Kisumu,0,low,38.8
321,SME_321,51894.75289178805,0.18076508614341585,0.29701895469475326,0.0,25252.890013520435,33,25,12,retail,0,0.0,0,5,998022.9810333243,0.03634913253948169,5,growth,0,1,0,1,1,1,3,0,401045.51632861694,26468.3405502166,0.08238838923135358,0.04623624370855272,0.1452008544906882,181949.51395557914,16070.157726284382,8,3,3,29933.226782467398,1920,16464,103,medium,3591,3172,2020,physical,25,male,bachelor,self-employed,Mombasa,1,low,41.0
322,SME_322,66552.3465191496,0.20452555524584798,0.28391028512835875,0.0,26262.52324152441,32,28,24,manufacturing,0,0.0,0,4,527220.9696196124,0.18365995492521034,34,growth,0,1,0,0,1,1,3,1,273388.57531368174,47509.5264216035,0.08524469697000545,0.025271953923323726,0.134177197227101,168579.17470964167,32021.540542658335,15,24,9,16385.538554740935,1086,72192,300,high,1458,1458,1458,mobile,39,male,none,self-employed,Other,1,low,48.2
323,SME_323,38284.15643013029,0.182044100630632,0.48304243446265754,1666.0091704880986,48701.56124860319,59,4,22,tech,0,0.0,0,5,937582.4636654247,0.36344718983073304,7,startup,1,1,1,1,1,0,1,1,135564.19438472466,21614.344411914655,0.07910688055258995,0.020313809937146085,0.1272192386510339,127315.60948326276,2333.9788465411257,10,30,17,31674.32844024366,3490,54620,486,medium,1657,1657,734,online,41,female,none,self-employed,Eldoret,0,medium,54.0
324,SME_324,196158.8384263424,0.2672144703343276,0.13849813087934798,21143.933386425982,45572.70017274196,92,10,15,agriculture,1,490809.85433437146,0,7,790524.8316837533,0.2594540007418949,14,growth,1,0,1,0,1,1,3,1,451323.35292799876,37514.86776487651,0.07203895902026225,0.03289121217650785,0.17629816098245393,185644.1107422953,1080.5307821521121,8,31,18,4289.028070291257,3503,74163,84,high,4629,3033,1482,online,42,female,bachelor,self-employed,Other,1,medium,69.5
325,SME_325,36727.796490312496,0.14960827868196674,0.18562211412801027,1426.0406280279947,8085.6389165054,41,28,24,beauty,0,0.0,0,0,799947.0278936902,0.30026385322962085,16,mature,1,1,1,1,1,1,2,1,433948.4256883132,35155.14243423969,0.10060734906952837,0.022689975486236278,0.09681558768928657,192486.06562160657,9330.336353381623,0,1,11,19755.26857715203,2538,770,185,high,583,583,583,online,53,female,bachelor,self-employed,Mombasa,1,low,52.7
326,SME_326,35311.98526137822,0.1968119158914759,0.45544543381087194,0.0,18444.12607779446,12,44,5,transport,1,226285.55462937418,0,2,447240.78934618883,0.03559543638451501,11,startup,0,1,0,1,0,1,4,1,301471.767469552,35465.9650851507,0.08868775536539783,0.04867931883895482,0.0918538363004457,163995.91092875774,35441.444016280126,11,47,10,18583.86314470288,147,66828,94,high,3097,1141,1141,physical,23,male,phd,self-employed,Other,0,low,42.9
327,SME_327,94789.58144087823,0.07358093867024798,0.2106697597224211,0.0,21197.808973163097,73,14,7,beauty,1,40859.174913450195,0,8,398811.4051693446,0.10059170055014288,9,growth,0,1,1,1,0,1,3,0,486643.404615112,35470.97121304947,0.05576914725203477,0.028514364663185705,0.19440781403139595,111687.3538689761,30604.40124370683,2,36,31,26841.597764760732,1868,35094,193,high,2566,2566,2566,mobile,51,male,none,self-employed,Kisumu,0,low,50.3
328,SME_328,74664.38568662315,0.12290302082679191,0.4350799615997387,7544.313803502723,18026.645892582386,11,5,8,retail,0,0.0,0,7,208083.37192899908,0.3184156479322327,18,growth,1,1,1,0,1,1,4,1,467226.62041721493,5469.229866492486,0.11654987513334271,0.02670798786015017,0.20823438290970625,167883.32114453317,10844.40861678039,19,49,5,14751.658022535397,2526,17110,242,low,1670,1670,1455,physical,35,female,highschool,self-employed,Nairobi,1,low,49.1
329,SME_329,67650.16504145548,0.19868764302960443,0.5549153974513064,24054.037175728092,39924.798180195656,97,47,23,manufacturing,1,288600.35503870493,0,3,964662.4416439804,0.21257824680396456,30,startup,1,1,0,0,1,1,4,1,453652.62706077844,42093.5919918485,0.11212621059847458,0.027859691498565493,0.23446644515189535,77528.43758454919,26645.32198483956,18,1,37,49237.78928319309,2213,89377,244,low,1616,1537,667,physical,23,male,none,self-employed,Kisumu,0,medium,46.2
330,SME_330,67813.0121031765,0.20943714775202008,0.23973074595875493,0.0,26201.883493379348,19,14,14,tech,1,198699.33268085335,0,9,960205.7401949436,0.09603582612998317,9,growth,0,1,1,1,1,1,4,1,109981.2991328568,46532.92756405559,0.07474278443307733,0.02850068362138189,0.1296534537119171,72585.3276241277,31341.80654036072,7,13,27,15801.5231473356,2070,18073,23,low,1818,1814,791,physical,47,male,phd,employed,Kisumu,1,low,44.1
331,SME_331,49545.53168352979,0.12942231366350723,0.4022043489862958,21532.002609036692,28604.990848581252,54,42,4,agriculture,1,65257.573659685004,0,8,752126.3796239791,0.26263860331002925,16,growth,1,1,1,1,1,1,3,1,182583.3040784288,25220.722348627125,0.06723378249412823,0.02187720197989152,0.0636895083713653,72841.95110206747,47008.29876212626,6,14,25,34818.5614420256,907,36612,224,low,972,698,698,online,47,male,bachelor,self-employed,Eldoret,1,medium,34.8
332,SME_332,37593.396793494314,0.1449880523699353,0.12694615779902121,388.6727064153055,42650.677949396275,57,19,21,manufacturing,1,473915.9698934757,0,6,310327.40085561614,0.14664410522489096,34,startup,1,1,1,0,1,0,2,1,234585.59688942137,30221.763271908152,0.09399304076185651,0.036200197561783734,0.05540574229887038,43847.555975077405,38358.86179343957,4,24,7,18315.01716700609,3333,42887,458,medium,4915,2538,2538,physical,41,female,phd,self-employed,Mombasa,1,low,52.8
333,SME_333,51418.75675900416,0.043748837732343324,0.4132099947101714,1533.188453923249,40296.407670767934,42,33,14,agriculture,0,0.0,0,1,260275.94953543652,0.4537559110656036,10,growth,1,1,1,1,1,1,4,1,424359.1722505599,19612.204949175823,0.053031532717504076,0.020540156226381057,0.2164753508301323,126474.24837647122,7655.835727743236,4,9,9,26681.699804775246,4614,88656,448,high,3627,2334,1615,online,27,male,highschool,self-employed,Eldoret,1,medium,48.7
334,SME_334,39661.222904455404,0.12500795594353734,0.32991359789801505,0.0,6610.576141014984,98,1,10,agriculture,0,0.0,0,0,988838.0375392237,0.2599031280255095,29,mature,0,1,1,1,0,1,1,1,442056.09276809864,40328.245057356646,0.08471955248188014,0.04240310909819952,0.19341190246842868,133988.23979686922,14241.272455019944,19,27,21,11333.399097679863,2317,24216,182,medium,1051,1051,788,physical,45,male,none,self-employed,Eldoret,0,low,39.6
335,SME_335,83820.42242683328,0.21232682144638504,0.3709557423240323,2510.3083138643265,35695.72920418171,71,43,22,transport,1,181605.41376443967,1,0,85211.95880601395,0.10773881645331836,5,startup,1,0,1,1,1,1,3,1,388168.3383064979,38147.05944435295,0.09708377386088007,0.04303190873496779,0.17306530161629757,172629.72554007315,20770.82578819327,4,47,33,8639.560242560352,4111,4566,112,low,3615,1410,290,online,58,male,highschool,employed,Mombasa,1,high,55.2
336,SME_336,46978.84544237562,0.19026435112745965,0.20316418919469076,3381.726248044375,21771.806445101778,31,15,16,agriculture,1,142641.61865185236,0,2,846693.0062984829,0.2881020184055652,29,growth,1,1,1,1,0,1,4,1,262579.6802674394,38232.545613799615,0.07846796838282456,0.03199093671969413,0.18182725566250305,140429.59537571698,6159.239397550887,11,7,44,48619.58539970203,3821,29110,178,high,2489,1329,460,mobile,49,male,none,employed,Other,0,low,40.6
337,SME_337,38218.25302549361,0.18504660049668467,0.05083748766492413,8403.187995364007,14732.445153125023,52,18,11,services,1,304886.8063399205,1,9,368348.84047282516,0.3614768316843746,32,growth,1,1,1,1,0,1,4,1,122855.51788698311,38071.52807521439,0.11806040825415288,0.04912456971201867,0.18421793300653147,157087.74272111064,28212.477032800663,19,13,21,27046.963476814133,3345,91675,199,high,4766,2885,1283,online,28,male,phd,self-employed,Nairobi,0,high,59.4
338,SME_338,44133.66845737018,0.1534841581026672,0.3754878097124257,1529.6431360121508,2500.941045109317,2,33,22,manufacturing,0,0.0,0,1,430492.3253326761,0.19940456224251552,28,startup,1,0,1,1,1,1,3,0,65838.28749495129,14834.47522152788,0.10032054512979585,0.043453805916177216,0.2447961939119233,139322.26269329904,45447.54967036119,4,19,21,23040.576598808228,220,59361,328,medium,596,596,596,online,45,male,highschool,employed,Eldoret,0,low,41.8
339,SME_339,60328.97075585318,0.15049442110397235,0.0,3672.188300174986,24362.478017272548,83,48,14,services,1,429779.96363001654,0,3,835338.0957738605,0.12320668534029525,24,mature,1,1,1,1,0,1,2,1,364686.0598132712,10063.525478817319,0.11538467281760291,0.023691965646582363,0.09544618996855744,140923.87396892335,16012.507416022572,6,41,5,32078.665901652454,3352,69383,276,low,3000,2646,1713,mobile,30,female,phd,self-employed,Eldoret,0,low,43.2
340,SME_340,40918.54194733342,0.1037775202368587,0.25239742616361976,0.0,17771.83403622657,38,13,14,agriculture,0,0.0,0,7,108790.95568525087,0.20443215186667868,34,startup,0,1,1,1,1,1,1,0,497369.33402570104,18983.941108625346,0.11355238370609834,0.0493954476572257,0.10618376746549457,71406.94568693009,49247.64875237357,0,12,30,11172.633143530918,2610,91882,302,medium,3868,3779,1042,physical,44,male,phd,employed,Other,1,low,45.3
341,SME_341,38247.87167929266,0.19891798941417743,0.44117727996299544,743.3486226509713,12575.65198382004,32,23,2,manufacturing,0,0.0,0,4,367086.28494985204,0.1387202963538838,4,growth,1,1,1,1,1,1,4,1,205462.45367247346,30892.066704745692,0.05921880118956349,0.045353664207113197,0.17437343595059646,193347.53106423203,13216.55618346917,18,18,24,41098.63833830055,4913,84859,405,high,351,351,351,online,53,male,phd,employed,Mombasa,1,medium,37.5
342,SME_342,55481.36393015826,0.17946810610725727,0.3287846603809554,0.0,34733.58647984788,10,27,22,retail,0,0.0,0,4,952983.7916261816,0.17416850634264164,10,growth,0,1,1,1,1,1,1,1,305929.35625577316,22978.55165236848,0.0968040451493912,0.04111971790379773,0.1884928804777141,129564.218180557,24141.053166627025,1,33,10,12411.794171089801,3732,50450,412,low,4932,3899,499,online,46,male,highschool,self-employed,Kisumu,1,medium,48.8
343,SME_343,55515.01623707032,0.18444131935949595,0.5922513967184719,2403.090040697978,38474.26936577935,8,47,13,transport,0,0.0,0,5,705084.5945158313,0.06111566317705322,9,startup,1,1,1,0,1,1,3,1,414761.840211784,16216.062632130119,0.09176810638649224,0.03960347952366072,0.08960513479586076,119491.62196435574,17808.71729551928,11,25,17,27126.484369913538,574,51340,295,low,4224,1783,1438,online,29,female,none,self-employed,Other,0,medium,46.6
344,SME_344,41603.53169939489,0.11317756101326937,0.453766372887266,0.0,12239.47595147124,90,31,3,tech,0,0.0,0,4,759840.3815097726,0.2875214975163386,21,growth,0,0,1,1,1,1,2,1,133916.71965824434,6002.994529095887,0.05383815105516043,0.038142501483803645,0.19142444983934803,170207.25899581588,16097.624249500857,9,36,33,6359.021326050557,2586,61337,130,medium,658,658,658,mobile,34,male,phd,self-employed,Kisumu,0,medium,47.7
345,SME_345,42057.183935555615,0.0,0.20191524175116354,3126.4053868659767,2472.371833967363,94,36,18,retail,1,158904.9083057027,0,4,762355.1949363669,0.0850720939297176,35,mature,1,1,1,1,1,1,3,0,423300.65425683506,10450.990384530123,0.07225209716794495,0.049706779317865754,0.12782458051568774,87086.42952953871,19515.669267862817,15,45,2,28728.299490777004,4249,11570,432,medium,532,532,532,online,24,male,phd,self-employed,Nairobi,0,low,31.2
346,SME_346,55177.225655726754,0.2268006898227587,0.3040970069777158,3339.279389078496,42437.63502826175,75,9,22,services,0,0.0,0,6,79358.68150066564,0.26081619294322383,4,startup,1,1,1,1,1,1,2,1,331404.4001868265,9739.935377118516,0.0874204961245987,0.03435477176301156,0.17593496628316438,23769.23668152488,2588.189810704648,10,23,48,24147.816426786456,1298,31493,280,medium,1817,887,563,online,31,male,bachelor,self-employed,Eldoret,1,low,58.3
347,SME_347,34036.07853738099,0.1164813780794117,0.2928943946183346,1558.6217736842752,497.9870602151659,20,48,4,tech,0,0.0,0,5,219143.44139522253,0.1695899886180851,5,growth,1,1,0,1,1,1,4,1,306431.73901478894,48048.76525131576,0.08837081577031813,0.0249748403892832,0.08537138661597184,51820.00193179417,27068.506661419196,17,20,40,14032.332721323965,3296,76044,209,low,3134,2769,133,mobile,27,male,bachelor,self-employed,Nairobi,0,low,51.8
348,SME_348,34236.80923703493,0.08960569651698155,0.06267348549808091,20112.00342159189,46855.6246960736,20,44,21,agriculture,0,0.0,0,9,501437.99095958757,0.22229014537554048,30,startup,1,1,1,1,1,1,4,1,393026.75743054383,40047.12335763096,0.10698543524017473,0.02883375964005397,0.05345477506755386,162577.87974137304,37329.070507185446,11,23,49,15376.295328115248,57,85488,123,high,464,464,464,physical,25,female,highschool,self-employed,Kisumu,1,low,51.0
349,SME_349,39237.914095676126,0.19854352383397955,0.158940162527347,515.8309297128436,31380.993699135295,9,47,21,tech,0,0.0,0,1,380787.22782586765,0.1525295490995185,16,mature,1,1,1,0,1,1,4,1,158426.84379298377,10523.833734727737,0.09113462365518984,0.03125649587315435,0.1786919278120275,147703.8049205947,43325.831921947574,8,7,37,490.57397764577513,4858,68088,266,low,1784,1784,1335,mobile,43,female,master,self-employed,Kisumu,1,low,46.0
350,SME_350,45836.46513308837,0.12255911520566092,0.21588586395302095,1010.847975506845,16092.331760066014,72,8,19,beauty,1,468548.25165653595,0,0,422694.04727019643,0.21962171113361809,17,startup,1,1,1,1,1,1,2,1,326651.1818056869,26024.478760665046,0.08265545412343361,0.029492915135779424,0.25004235314108086,27851.812934739813,16893.40479532902,6,32,35,1365.831343700713,2287,86262,93,low,2736,2736,2639,physical,20,male,phd,self-employed,Kisumu,1,low,48.5
351,SME_351,57309.142738250885,0.22419554688326354,0.0,192903.51803454792,12323.89547883681,15,23,16,retail,0,0.0,0,0,785818.4310531592,0.2432648034628985,23,growth,1,0,1,1,1,1,3,1,158169.314065416,34451.87313494098,0.10263715805172963,0.020910566243217372,0.1520685890260664,18582.281093385784,27969.80765770853,6,4,16,30042.87610656906,1523,68438,88,low,983,517,517,mobile,44,female,highschool,employed,Eldoret,1,low,75.6
352,SME_352,119278.9406601581,0.19319041647036883,0.30712402023774643,0.0,450.2832132237622,98,35,4,tech,0,0.0,0,3,34385.65036638057,0.1649136027234544,16,growth,0,0,0,1,1,1,4,1,130790.93362309244,48246.50546257829,0.08996229781481559,0.02221181389426058,0.2412712030392786,126271.70785841116,44747.005350950436,12,24,29,35918.79406893451,2446,94073,202,low,4458,3039,2795,online,30,female,none,self-employed,Mombasa,1,medium,58.7
353,SME_353,77766.52063456675,0.19784985262403343,0.26263922330204387,391.25831261749585,11773.570850543858,88,28,19,agriculture,1,193778.88261542207,0,1,667282.087794814,0.027045620263323716,20,growth,1,1,1,1,1,1,2,1,330509.5869529616,17103.376226351334,0.11186296202761856,0.02014784831860029,0.08112904855520767,188036.4087742009,40193.73943308895,19,42,29,27345.094414007213,4076,12394,225,medium,2709,2709,2008,mobile,42,female,highschool,employed,Mombasa,1,medium,62.3
354,SME_354,46751.227430445244,0.054383100215962585,0.04906591480326389,8970.665261835818,6886.415075857055,97,28,23,manufacturing,1,64668.80626856528,0,5,20108.02716578601,0.2337015378601373,22,startup,1,1,1,1,1,1,4,1,171176.49570774153,16882.10299638637,0.11338260679739788,0.04037335708220486,0.10582052760098501,39109.53331443119,23739.675295116092,12,39,42,4095.561205622755,4545,5056,87,medium,4648,2273,1093,physical,55,male,phd,self-employed,Eldoret,0,low,46.1
355,SME_355,49408.22965992721,0.23483607897704803,0.3606319297915998,132.20056739325355,30608.311036157284,63,47,15,transport,1,213931.9538575109,1,8,81797.35506471882,0.23908292181993723,3,mature,1,1,0,0,1,1,3,1,371470.6279313255,30571.594316013838,0.09230714621907965,0.03993512560257026,0.17459536255166352,112059.32111900198,9077.46653966318,19,16,49,47043.51048048992,3280,32298,303,high,1423,218,218,physical,59,male,none,self-employed,Mombasa,0,high,47.8
356,SME_356,36754.11981644004,0.1682875371863699,0.40738091170364393,2094.5397846811784,8327.279429690065,91,22,1,tech,1,397113.1132047195,0,9,420120.3974408715,0.05672599925691332,11,growth,1,1,1,1,1,1,1,1,281518.44773660635,43582.00251130455,0.08950349163487062,0.022043872538656775,0.1768851149445016,163333.65146309193,28356.82559274311,4,24,12,35671.60823181652,2478,64702,159,low,1252,1252,1252,physical,26,female,bachelor,self-employed,Mombasa,1,low,37.0
357,SME_357,49418.401347974104,0.12415060025276578,0.3340551718297333,74513.6334992205,26431.491876830965,21,26,16,tech,1,224968.65895306223,0,9,844129.549408725,0.1018921217607085,11,growth,1,1,1,1,1,1,1,1,362729.19326855504,17582.953015011728,0.0990896076620437,0.029455532996989102,0.12472262690091747,108095.06674401351,49495.11354045427,13,41,31,11868.738428272796,2093,58550,386,low,3774,2427,1880,online,46,female,phd,self-employed,Eldoret,1,low,43.1
358,SME_358,44630.68534472591,0.16003719271395758,0.25138977371865445,293.7109489187145,29505.821117223542,5,30,15,agriculture,0,0.0,0,7,162095.85025317126,0.16522026396456194,31,startup,1,1,1,1,1,1,3,0,451228.4830184527,10662.135813689802,0.10078588319174914,0.02849036694501648,0.17934083599504788,73469.64897345811,38117.530078511045,15,45,47,33574.37112905133,2031,53453,428,high,4861,1438,1438,mobile,40,female,bachelor,self-employed,Mombasa,1,low,63.0
359,SME_359,57643.17738743942,0.025663533697117588,0.38871632276277823,152.4830239349755,14902.084917345726,35,42,16,retail,1,282826.8436902348,0,3,563528.9809460393,0.0,17,mature,1,1,1,1,1,1,4,0,112210.72002552313,16975.85751736009,0.10090180987486469,0.03360813997236164,0.12312699359335234,159161.7565296956,42553.10737901015,12,32,18,5572.884979319814,1738,93039,88,low,2291,2291,2291,online,24,female,phd,employed,Mombasa,1,low,39.6
360,SME_360,38202.62109145309,0.17860569680364696,0.40203305407150364,314.5767854023505,1753.2474509359351,85,6,22,agriculture,1,295028.3865263633,0,1,684935.1222902093,0.2707906117660145,22,startup,1,1,1,1,1,1,4,1,80032.39154947085,25208.027731104532,0.09344945493429593,0.03076090215972927,0.15588418826947958,155389.0599360601,10249.320304651965,11,4,8,38969.423988863484,1094,39622,121,low,1606,477,67,online,52,female,none,employed,Other,1,medium,42.5
