sme_id,business_name,revenue,profit_margin,debt_ratio,collateral_value,marketing_spend,employee_count,staff_count,age_of_business,sector,previous_funding_received,previous_funding_amount,default_history,loan_applications_count,funding_requested_amount,expected_roi,project_duration_months,business_stage,collateral_offered,business_registration_uploaded,tax_clearance_uploaded,financial_statements_uploaded,tax_registered,tax_paid_last_year,licenses_required,licenses_up_to_date,total_payroll,cost_per_hire,nssf_contribution_percent,nhif_contribution_percent,staff_turnover_rate,bank_balance,m_pesa_balance,pending_invoices,paid_invoices,late_payments,campaign_spend,clicks,impressions,conversions,target_segment,total_customers,active_customers,repeat_customers,channels_used,owner_age,owner_gender,education_level,employment_status,location,eligible_for_funding,default_risk,business_health_score,probability_score,liquidity_months,liquidity_score,debt_management_score,revenue_stability_score,financial_health_score,revenue_per_employee,employee_productivity_score,payroll_ratio,payroll_efficiency_score,invoice_completion_rate,invoice_mgmt_score,staff_retention_score,operational_efficiency_score,documentation_score,tax_compliance_score,license_compliance_score,compliance_health_score,customer_growth_rate,customer_retention_rate,market_expansion_score,marketing_roi,marketing_conversion,market_effectiveness_score,maturity_score,funding_track_score,growth_potential_score,comprehensive_health_score,health_category,liquidity_risk,debt_risk,profitability_risk,compliance_risk,growth_stagnation_risk,total_risk_flags
417,SME_417,126372.41683617848,0.1886033392667666,0.3393100213630088,0.0,5241.132047038277,69,33,4,retail,1,424239.6043203064,0,2,977872.065114732,0.1323932766630379,12,startup,0,1,1,1,1,1,3,0,102350.03779866942,14693.198381043454,0.1190534191774011,0.0333820565073066,0.1182363827379312,176392.5148620352,8934.1057096544,7,8,18,40997.31738398251,4022,82912,430,medium,2215,2215,1233,physical,52,male,phd,self-employed,Kisumu,1,low,41.5,5.658100178002997,17.59813970910463,25.0,16.51724946592478,17.005517862224817,64.1808675061526,1831.4843019736013,1.0988905811841607,0.809908050831613,4.752298729209675,0.5333333333333333,13.333333333333334,17.635272345241376,36.819794988968546,30,35,0,65,1.0,0.5566591422121896,23.349887133182843,24.111664369836006,0.10691198408751865,25.0,10.0,20,78.34988713318285,60.3,Stable,0,0,0,0,0,0
418,SME_418,52322.75453180837,0.1738412451480347,0.0075657423368449,27277.534375855303,42914.5667776553,52,30,1,retail,1,308530.6920841312,0,9,118345.65962825144,0.1423506663071509,16,growth,1,1,1,1,1,1,1,1,304084.92155133386,31455.94565430157,0.0511488208039537,0.0440914707602363,0.0773063539610671,185009.88005336092,4468.254445125254,12,41,2,8417.18917593739,3640,99083,310,high,4574,1430,1426,mobile,49,female,phd,self-employed,Nairobi,1,low,65.9,5.215237354441041,43.45599986712415,25.0,24.810856441578878,15.728995193409743,70.75508898942967,1006.2068179193918,0.6037240907516351,5.811714697980449,0.0,0.7735849056603774,19.339622641509436,18.453872920778657,38.39721965303973,30,35,30,95,0.31263664188893747,0.9972027972027973,19.64759158637602,1.2192306356696512,0.08516483516483517,9.249078280563033,2.5,20,51.39666986693905,63.6,Stable,0,0,0,0,0,0
419,SME_419,96194.1324624956,0.17734871446497,0.2473725854885288,6230.228362094683,15488.229159259354,12,5,15,beauty,0,0.0,0,9,450543.8927373363,0.1970950047485336,8,growth,1,1,1,1,1,0,2,0,275070.08377526083,44765.10240403942,0.1002025884156353,0.0274311461328331,0.167607281735011,190832.4771165617,46471.58356166569,16,12,11,19945.971587650805,635,92332,219,low,121,121,121,physical,22,male,bachelor,self-employed,Mombasa,1,medium,57.8,5.3204614339491,29.603143718240577,25.0,18.81568536278678,16.610509121041698,65.74665591777757,8016.177705207967,4.80970662312478,2.8595307918859376,0.0,0.42857142857142855,10.714285714285714,16.647854365299782,32.171846702710276,30,20,0,50,1.0,1.0,30.0,6.210789592106965,0.34488188976377954,24.929012934147373,25.0,10,89.92901293414738,59.0,At Risk,0,0,0,0,0,0
420,SME_420,51235.362916005375,0.0571469510182241,0.0,2114.087282915672,48564.8730153296,83,48,12,beauty,0,0.0,0,7,977815.6497504635,0.1838713166325799,6,startup,1,0,1,0,1,1,3,1,231291.44925513383,42998.48032643235,0.112625881591129,0.0453618508309501,0.1461426092485798,122072.96792581792,46894.561203584366,3,9,38,20773.873084193063,762,30359,170,medium,2856,2856,2071,physical,38,male,none,employed,Other,0,low,53.7,1.714408530546723,39.57443129419942,25.0,25.0,15.698593174275588,67.4130017048223,617.2935291084985,0.37037611746509913,4.514293177435089,0.0,0.75,18.75,17.077147815028404,36.1975239324935,10,35,30,75,1.0,0.7251400560224089,25.877100840336134,1.0549880960222593,0.2230971128608924,10.549157245328606,25.0,10,71.42625808566474,61.9,Stable,0,0,0,0,0,0
421,SME_421,190958.8798850674,0.2233122394635013,0.5054551661481277,541.5582733209335,5893.005433988507,47,4,9,beauty,1,418615.1032230144,1,6,391976.6679985272,0.1720476503296051,17,startup,1,1,0,1,1,1,2,1,457120.74079011247,28443.39748304262,0.1017499937924984,0.0417188174204489,0.1407606665176975,126202.06595475186,32423.600221912653,9,41,31,15821.313231031676,4634,94645,1,high,2681,2582,1785,physical,40,female,highschool,employed,Other,0,high,39.4,6.699367183905038,9.968156470469665,25.0,12.363620846296808,17.603139168592598,61.66612719879445,4062.954891171647,2.437772934702988,2.3938176693602315,0.0,0.82,20.5,17.18478666964605,40.122559604349036,20,35,30,85,0.9630734800447595,0.6913245546088304,24.815970519803848,32.40432781271381,0.00021579628830384117,25.0,22.5,10,82.31597051980384,65.1,Stable,0,0,0,0,0,0
422,SME_422,148386.18580412783,0.2318712994699441,0.1370918126822871,868.9431971537119,47912.55861162516,76,30,11,beauty,0,0.0,0,6,744765.2475973183,0.1648045270744273,30,startup,1,1,1,1,1,1,2,1,301271.115347752,47727.1519781412,0.0791480568237411,0.0278567603690266,0.1535032403149463,65550.76727878465,20015.00299619505,1,13,5,43006.26711481054,713,60494,44,medium,1862,1862,835,physical,59,female,none,self-employed,Mombasa,1,low,69.5,6.956138984098322,6.91970912073402,25.0,21.572704682942824,17.23798674699724,70.76683041403838,1952.4498132122083,1.1714698879273249,2.030317806978574,0.0,0.9285714285714286,23.214285714285715,16.929935193701073,41.315690795914115,30,35,30,95,1.0,0.44844253490870034,21.726638023630507,3.0970206998739673,0.061711079943899017,15.028266709144791,25.0,10,71.7549047327753,68.4,Stable,0,0,0,0,0,0
423,SME_423,45255.75410043282,0.133942647915238,0.4883105414189844,0.0,4550.590344125849,36,36,5,tech,1,36043.30016474448,0,9,49794.8430570762,0.337918697938479,4,startup,0,1,1,1,1,1,2,1,305263.1182343385,36880.00405765797,0.100735421498847,0.0204147800328699,0.1773756970307643,177642.386420596,2229.410410160017,14,0,7,38589.08899485645,122,47327,175,low,2320,496,496,mobile,40,female,bachelor,employed,Kisumu,0,medium,58.3,4.01827943745714,47.69474301939494,25.0,12.792236464525391,15.518943551095907,57.329459453078435,1257.1042805675784,0.7542625683405471,6.745288511973309,0.0,0.0,0.0,16.452486059384714,17.20674862772526,30,35,30,95,0.21379310344827587,1.0,18.20689655172414,9.945029255127618,1.4344262295081966,25.0,12.5,20,75.70689655172414,58.5,At Risk,0,0,0,0,0,0
424,SME_424,83626.90928231677,0.1469566135130296,0.4418804465526218,3664.667588512119,11551.806897352972,63,14,24,tech,0,0.0,0,8,700940.3723377069,0.1548079716901493,15,mature,1,1,1,1,1,1,4,1,214893.19273835808,28585.143014976584,0.0810893298929785,0.022304599533155,0.0844828378669158,100188.3803129324,22935.150954657696,19,26,4,37183.88792710656,4667,36119,61,medium,1026,1026,72,online,39,female,bachelor,self-employed,Other,1,medium,50.7,4.408698405390888,17.667547298958954,25.0,13.952988836184455,16.407836277211302,59.76952351878664,1327.4112584494726,0.7964467550696835,2.569665608624831,0.0,0.5777777777777777,14.444444444444443,18.310343242661684,33.55123444217581,30,35,30,95,1.0,0.07017543859649122,16.05263157894737,7.239292521543049,0.013070494964645383,21.285202236462126,25.0,10,72.3378338154095,62.8,Stable,0,0,0,0,0,0
425,SME_425,68476.34048279628,0.0428224748210994,0.1649114471195907,1305.2102259946205,2328.99710432708,76,14,7,retail,0,0.0,0,7,935934.1978770267,0.2299981202762577,4,growth,1,0,1,1,1,1,3,1,204832.3261999389,7605.601212645777,0.0999936946830286,0.0464861210791274,0.1087096040042813,59465.1823329067,33289.79158800094,17,21,12,11255.85174594561,1354,32688,421,medium,1761,1761,1761,mobile,52,male,highschool,self-employed,Eldoret,0,low,44.9,1.284674244632982,16.254660795293702,25.0,20.877213822010233,16.118488449652094,63.280376516295306,901.0044800367932,0.5406026880220759,2.991286110731927,0.0,0.5526315789473685,13.815789473684212,17.825807919914375,32.182200081620664,20,35,30,85,1.0,1.0,30.0,29.401642602119612,0.310930576070901,25.0,17.5,10,82.5,63.7,Stable,0,0,1,0,0,1
426,SME_426,110159.93845024252,0.1859978329212484,0.1300822573098382,6403.076435104536,35255.65733194975,82,42,8,agriculture,1,148332.4183485613,0,2,395052.1594862026,0.4422668875539021,34,growth,1,1,0,0,1,1,2,1,494422.0003687831,26928.76342217943,0.1046245577065697,0.0442078144031663,0.2238026496126386,193305.23282154225,15714.055697286642,13,21,30,9475.988667876134,71,13017,46,high,4379,78,78,online,57,female,highschool,self-employed,Mombasa,1,low,70.9,5.5799349876374515,22.76899839916736,25.0,21.747943567254048,16.80675754007617,69.13463609496768,1343.413883539543,0.8060483301237257,4.488219649760476,0.0,0.6176470588235294,15.441176470588236,15.523947007747228,31.77117180845919,10,35,30,75,0.01781228591002512,1.0,15.267184288650377,3.124603164054815,0.647887323943662,23.88800798420987,20.0,20,79.15519227286025,63.0,Stable,0,0,0,0,0,0
427,SME_427,37043.83217673015,0.1900440209199901,0.3525555324579507,878.6641289722426,42514.93682858959,51,4,1,beauty,0,0.0,0,5,40873.84116839088,0.1153511069975122,7,startup,1,1,1,0,0,1,4,1,330382.7452360477,23985.52724381954,0.1090234614563817,0.031387303987218,0.2056951904259623,142548.73841825748,17779.42582197406,2,25,12,12329.702596121106,1940,6420,3,high,3636,3126,2729,mobile,28,male,phd,self-employed,Kisumu,1,medium,51.2,5.701320627599702,51.93679643358658,25.0,16.186111688551232,15.229091003180642,62.11652331933158,726.3496505241206,0.4358097903144724,8.918697818839176,0.0,0.9259259259259259,23.14814814814815,15.886096191480753,39.47005412994338,20,15,30,65,0.8597359735973598,0.8730006397952655,25.99104920088938,0.8713133533770103,0.0015463917525773195,6.289600999875585,2.5,10,44.78065020076497,53.6,At Risk,0,0,0,0,0,0
428,SME_428,70107.10439167809,0.1456466288100482,0.1733513944225393,28318.32910169165,21703.55409079902,43,27,1,agriculture,1,116734.04779103532,1,5,47351.60830757418,0.2192717343489733,5,mature,1,1,0,1,1,1,3,0,421302.0544954928,18736.386208620912,0.1009617083965978,0.021851131157744,0.2518233242903064,95607.03215543264,24143.847069259264,0,23,0,19308.11266104837,4551,67269,187,low,83,83,83,online,50,male,bachelor,employed,Eldoret,0,medium,67.9,4.369398864301446,20.49735990617921,25.0,20.666215139436517,16.15255957970307,66.18817358344103,1630.3977765506534,0.978238665930392,6.0094060102916265,0.0,1.0,25.0,14.963533514193871,40.94177218012426,20,35,0,55,1.0,1.0,30.0,3.230213083920629,0.04108987035816304,15.038871717760028,2.5,10,57.53887171776003,55.9,At Risk,0,0,0,0,0,0
429,SME_429,88565.9688179172,0.2287047351909352,0.3153726963237311,0.0,46426.10375212148,34,32,3,services,0,0.0,0,4,894182.8395968672,0.2244464743351243,4,startup,0,1,1,1,1,1,1,0,251356.1689569589,47430.1136016597,0.0612013188916072,0.0443339632025392,0.1896288217341863,18384.18255516012,25250.9699909772,2,29,36,23937.82927247096,292,14485,238,high,2135,1443,425,physical,51,male,phd,employed,Mombasa,1,low,51.6,6.861142055728055,5.912223820756279,25.0,17.115682591906722,16.490904744060654,65.46772939169543,2604.881435821094,1.5629288614926564,2.838067175369832,0.0,0.9354838709677419,23.387096774193548,16.207423565316276,41.15744920100248,30,35,0,65,0.6758782201405152,0.2945252945252945,14.556052719987147,1.9076761058991536,0.815068493150685,22.89956912829244,7.5,10,54.95562184827959,57.2,At Risk,0,0,0,0,0,0
430,SME_430,32743.12505531505,0.1266145938314041,0.2275758613789622,0.0,29514.95358777998,97,10,8,transport,0,0.0,0,2,728065.7849543366,0.1988902947893816,16,growth,0,1,1,1,1,1,4,1,136334.4372771394,46656.50073904132,0.115539448835979,0.0276572604781915,0.1852396507485908,32331.514659901884,37400.37556210576,12,39,3,12508.67825328938,3991,51833,48,high,2224,2224,2224,physical,42,female,bachelor,self-employed,Kisumu,1,low,67.3,3.798437814942123,25.555981026565465,25.0,19.310603465525944,15.050443544893032,63.15948482536109,337.55799026097986,0.20253479415658793,4.16375764521013,0.0,0.7647058823529411,19.11764705882353,16.295206985028184,35.6153888380083,30,35,30,95,1.0,1.0,30.0,1.109374099401316,0.01202706088699574,7.644318594586728,20.0,10,67.64431859458674,63.5,Stable,0,0,0,0,0,0
431,SME_431,35504.16693067852,0.189522414812552,0.0328262378301549,0.0,31500.35677232616,49,42,11,services,0,0.0,0,8,124552.65654204824,0.2041106484080119,31,startup,0,1,1,1,1,1,3,1,196178.44692041527,20177.79693917754,0.0649372909523406,0.0485935348209448,0.1456788571893438,43312.954985918885,25488.30066480585,7,16,19,22888.10339688795,621,34924,75,medium,1791,1791,1791,mobile,42,male,none,self-employed,Nairobi,1,low,55.8,5.68567244437656,23.254032953954415,25.0,24.179344054246126,15.167637431675118,70.03265393029781,724.5748353199698,0.43474490119198184,5.525504859850717,0.0,0.6956521739130435,17.391304347826086,17.086422856213122,34.91247210523119,30,35,30,95,1.0,1.0,30.0,1.1271036448028362,0.12077294685990338,9.359206834838403,25.0,10,74.3592068348384,67.1,Stable,0,0,0,0,0,0
432,SME_432,31875.08934047005,0.0786234962915519,0.0,58.72116370425133,42270.960085038496,18,5,1,services,0,0.0,0,6,73498.47151017263,0.1121015469272715,8,growth,1,0,1,1,1,1,2,1,205757.2702091567,24609.32564668866,0.0750298083677893,0.0356869343616494,0.0751591683927176,181053.94781069792,42418.46094138928,16,22,12,9219.074454454829,2316,69350,33,low,3856,2221,2221,online,35,female,master,self-employed,Kisumu,1,low,50.4,2.3587048887465567,84.13055337292118,25.0,25.0,15.01154903133012,67.37025392007668,1770.8382966927807,1.0625029780156685,6.455111953142606,0.0,0.5789473684210527,14.473684210526317,18.49681663214565,34.03300382068763,20,35,30,85,0.5759854771784232,1.0,23.639782157676347,0.7540658947974075,0.014248704663212436,5.833095185386872,2.5,10,41.97287734306322,57.5,At Risk,0,0,0,0,0,0
433,SME_433,44930.74535789543,0.1483513494388033,0.3340026372741895,0.0,14840.010252591945,61,22,14,tech,0,0.0,0,3,808728.8563431698,0.2358844382593801,10,mature,0,1,1,1,1,1,2,1,304210.6362178286,38831.8706742545,0.0800375798022409,0.0414553485545854,0.1840328558640736,194459.81393060088,24656.05013513364,15,9,31,13447.563363406894,1909,57060,484,low,4293,697,697,online,40,male,phd,self-employed,Eldoret,1,medium,55.8,4.450540483164098,58.520960376784984,25.0,16.64993406814526,15.508509840582438,61.608984391891795,736.5695960310726,0.44194175761864357,6.77065634666511,0.0,0.375,9.375,16.31934288271853,26.136284640337173,30,35,30,95,0.16235732587933846,1.0,17.435359888190078,3.027676166871102,0.2535358826610791,17.73493400102413,25.0,10,70.17029388921421,61.1,Stable,0,0,0,0,0,0
434,SME_434,71415.98621318341,0.1377952019468014,0.2157663380504061,0.0,17713.28606638129,57,39,1,transport,0,0.0,0,5,813663.4201492518,0.0162764785210288,4,growth,0,1,1,1,1,0,4,1,119577.05766476084,42577.571146271934,0.0998689173349915,0.0338545559418806,0.1459475622297428,57060.855201799255,2563.684165689023,15,32,12,13037.144319515535,4410,43722,299,high,4779,388,388,mobile,31,male,phd,self-employed,Other,0,low,52.7,4.133856058404041,10.018687836558628,25.0,19.605841548739846,16.179337225824902,64.91903483296879,1252.912038827779,0.7517472232966673,1.6743738202790075,0.0,0.6808510638297872,17.02127659574468,17.081048755405142,34.85407257444649,30,20,30,80,0.0811885331659343,1.0,16.217827997489014,4.031775128880603,0.06780045351473923,17.17473510452424,2.5,10,45.892563102013256,56.6,At Risk,0,0,0,0,0,0
435,SME_435,121744.44041207424,0.1657715545428659,0.2170365274628801,0.0,45297.59595973221,93,1,6,agriculture,0,0.0,0,4,138111.40299620802,0.3797837267821002,28,mature,0,1,1,1,1,1,1,1,224158.15453543531,9953.5371287962,0.0990865561738691,0.0208305862397695,0.0652347430248747,102171.42790931548,7928.899661802886,11,7,13,36355.95699086567,2948,91940,232,medium,4641,3159,966,physical,25,female,phd,self-employed,Mombasa,1,low,58.6,4.973146636285977,10.852273223988531,25.0,19.574086813428,16.951507789922523,66.4987412396365,1309.0800044309058,0.7854480026585434,1.841218816865201,0.0,0.3888888888888889,9.722222222222223,18.695305139502505,29.20297536438327,30,35,30,95,0.680672268907563,0.3057929724596391,14.796978620508032,2.687657873064617,0.07869742198100407,14.23037666755465,15.0,10,54.02735528806268,60.4,Stable,0,0,0,0,0,0
436,SME_436,51380.79010708408,0.1241331149816648,0.4043795758640678,0.0,45048.17480193819,5,14,21,agriculture,1,328734.74198630376,0,0,315489.995810864,0.3713039283083723,19,mature,0,1,1,0,1,1,4,1,95259.72902941548,27085.769172685254,0.1173207128353552,0.0218951410762919,0.1790331717652039,159417.6362700628,36189.92780903213,18,4,18,22924.760893127597,1559,11550,349,low,2157,2157,1190,physical,33,female,master,employed,Nairobi,1,low,38.2,3.7239934494499436,45.68420929411726,25.0,14.890510603398305,15.702696299142138,59.31720035199039,10276.158021416817,6.165694812850091,1.853995020918949,0.0,0.18181818181818182,4.545454545454546,16.419336564695925,27.130485923000563,20,35,30,85,1.0,0.5516921650440426,23.27538247566064,1.1405742925876194,0.22386144964720975,10.968663285244485,25.0,20,79.24404576090512,60.4,Stable,0,0,0,0,0,0
437,SME_437,134199.4321641323,0.1407969183029832,0.4760163414948667,396.23076002755255,48824.13881004354,89,22,6,transport,0,0.0,0,1,784425.5432824118,0.1670768166843028,26,startup,1,1,1,1,0,1,1,1,273438.67482612666,46152.70494391947,0.0631958473368639,0.0492794691272326,0.2060506485194762,80004.31656913414,23141.224554509747,15,33,2,30760.84642353078,842,11552,340,low,499,499,499,online,41,female,master,employed,Mombasa,1,low,39.0,4.223907549089495,9.223187263340307,25.0,13.099591462628332,17.09251181076612,59.41601082248395,1507.858788361037,0.9047152730166222,2.0375546335523844,0.0,0.6875,17.1875,15.878987029610476,33.9712023026271,30,15,30,75,1.0,1.0,30.0,2.748628760995705,0.40380047505938244,19.27090821965629,15.0,10,74.27090821965629,59.1,At Risk,0,0,0,0,0,0
438,SME_438,34376.692791171576,0.2078233020009054,0.2591182917957286,1955.21205839276,45091.91582208355,24,21,3,agriculture,1,316261.26947643113,0,0,534903.8295349262,0.3051751699959377,33,growth,1,0,1,0,1,1,1,1,476340.99202693714,34906.46120572764,0.0815510683772259,0.0323673233528001,0.1098136685947368,101013.56991937502,23599.654232448014,14,26,10,33465.32480040714,1495,45932,55,medium,4895,262,262,online,50,male,highschool,self-employed,Kisumu,1,low,50.2,6.234699060027162,43.499201592943976,25.0,18.522042705106784,15.120921326467975,64.87766309160192,1432.362199632149,0.8594173197792895,13.856510133786584,0.0,0.65,16.25,17.803726628105263,34.91314394788455,10,35,30,75,0.05352400408580184,1.0,15.802860061287028,0.7623693108718116,0.03678929765886288,6.218430495833792,7.5,20,49.52129055712082,56.3,At Risk,0,0,0,0,0,0
439,SME_439,32945.12464852634,0.1194265033933247,0.2489101939635207,6361.412491097104,6368.601801668045,93,8,10,services,0,0.0,0,8,957453.1635107934,0.1706630884703008,18,mature,1,1,0,1,1,0,4,1,202520.1537032789,29433.486108242058,0.0642612745546051,0.0254952259279815,0.1313423499355394,178086.58651902192,48922.33336195334,8,30,8,3425.70703546341,986,61515,475,high,750,750,430,online,59,male,bachelor,self-employed,Nairobi,0,medium,52.8,3.582795101799741,82.68619614081669,25.0,18.77724515091198,15.05934670066188,62.4193869533736,354.24865213469184,0.2125491912808151,6.147196462719645,0.0,0.7894736842105263,19.736842105263158,17.37315300128921,37.32254429783318,20,20,30,70,1.0,0.5733333333333334,23.6,5.17305456904174,0.4817444219066937,25.0,25.0,10,83.6,61.9,Stable,0,0,0,0,0,0
440,SME_440,48683.1052030728,0.0375396029482924,0.3750214549670825,6579.796026806981,41186.21430684937,64,46,12,beauty,0,0.0,0,8,491441.3924390849,0.2009810028271456,23,startup,1,1,1,1,1,1,4,1,72370.6026922909,37312.000887472925,0.0970793840757479,0.0416088633278927,0.1683877261378754,45464.65547962175,29001.618085523198,15,24,27,39741.92427264433,3241,79258,297,high,740,700,700,physical,47,male,none,self-employed,Other,0,low,37.5,1.126188088448772,18.35534687145094,25.0,15.624463625822937,15.624622843166298,57.37527455743801,760.6735187980125,0.45640411127880753,1.486565049423408,0.0,0.6153846153846154,15.384615384615385,16.632245477242492,32.473264973136686,30,35,30,95,0.9459459459459459,1.0,29.18918918918919,1.182024277355753,0.09163838321505709,9.177105883657731,25.0,10,73.36629507284692,61.9,Stable,0,0,1,0,0,1
