sme_id,business_name,revenue,profit_margin,debt_ratio,collateral_value,marketing_spend,employee_count,staff_count,age_of_business,sector,previous_funding_received,previous_funding_amount,default_history,loan_applications_count,funding_requested_amount,expected_roi,project_duration_months,business_stage,collateral_offered,business_registration_uploaded,tax_clearance_uploaded,financial_statements_uploaded,tax_registered,tax_paid_last_year,licenses_required,licenses_up_to_date,total_payroll,cost_per_hire,nssf_contribution_percent,nhif_contribution_percent,staff_turnover_rate,bank_balance,m_pesa_balance,pending_invoices,paid_invoices,late_payments,campaign_spend,clicks,impressions,conversions,target_segment,total_customers,active_customers,repeat_customers,channels_used,owner_age,owner_gender,education_level,employment_status,location,eligible_for_funding,default_risk,business_health_score,revenue_6m_ago,customers_6m_ago,marketing_spend_6m_ago,revenue_growth_6m,revenue_velocity,customer_growth_6m,customer_velocity,customer_retention_rate,customer_activation_rate,customer_acquisition_rate,cash_runway_months,debt_capacity,reinvestment_capacity,revenue_per_employee,operational_leverage,staff_stability,customer_base_growth,market_penetration_velocity,marketing_roi,marketing_efficiency,marketing_intensity,conversion_rate,marketing_growth_potential,has_funding_track,funding_growth_boost,composite_growth_score,predicted_6m_growth_rate,predicted_6m_revenue,current_revenue_category,predicted_revenue_category,will_jump_category,growth_stage
157,SME_157,162303.31712499913,0.1237362533773244,0.378980502550846,2350.053708070935,43705.18980331054,74,41,20,services,0,0.0,0,6,883304.8331064737,0.4024724420816009,9,startup,1,1,1,1,1,1,4,1,434202.9068015511,31137.83494889155,0.1040593683911575,0.022397021977161,0.1850235960887714,44050.90500672332,37358.77580838837,15,13,16,18964.448549991608,930,88352,336,medium,4524,2138,2138,mobile,43,female,master,self-employed,Eldoret,1,low,57.2,150793.71058151196,4358.0,45136.35243514324,0.07632683418361551,0.012721139030602584,0.03809086737035337,0.006348477895058896,1.0,0.47259062776304156,27.666666666666668,6.019077040976068,0.6210194974491541,20082.804371759124,2193.288069256745,0.0438657613851349,0.8149764039112286,0.03809086737035337,0.006348477895058896,3.7135936911708627,0.15504506088541137,0.2692809400170833,0.36129032258064514,1.0,0,0.0,29.8,0.157,187784.937913624,Medium,Medium,0,Rapid Growth
158,SME_158,62284.05581126953,0.1277599432270636,0.2283883940710799,0.0,17953.53895215756,7,38,22,services,1,198341.14110982965,0,2,349608.0259475791,0.1737967453013684,18,growth,0,1,1,1,1,1,2,1,274898.4291033619,39988.80696736453,0.0738679230847573,0.0428405441146745,0.1553171827041128,56688.27802079003,33467.069912025094,16,44,49,48544.7117168996,412,35181,153,low,1695,990,990,online,36,male,highschool,self-employed,Kisumu,1,medium,47.9,60698.04830140422,1673.0,21991.208708787017,0.026129464690360055,0.004354910781726676,0.01315002988643156,0.0021916716477385933,1.0,0.584070796460177,3.6666666666666665,17.369841464274575,0.7716116059289201,7957.407434399056,8897.72225875279,0.17795444517505582,0.8446828172958872,0.01315002988643156,0.0021916716477385933,3.469179863493407,0.14972049160632026,0.2882525667011731,0.3713592233009709,0.9999999999999999,1,1.0,31.6,0.118,69633.57439699932,Small,Small,0,Growing
159,SME_159,35453.606688127584,0.2397150656502638,0.2025259671753845,3424.001541479165,2274.32707361373,16,29,14,retail,1,74210.68248126187,0,2,286553.11673503445,0.2191122859751604,28,mature,1,1,1,1,1,1,4,1,428196.2512081252,25728.35335595012,0.0850542790467633,0.0406181323607505,0.1081774736340562,65597.02947030182,16220.351676292754,8,28,47,46294.52339645374,4208,83415,117,high,638,638,638,online,36,female,master,employed,Nairobi,0,low,47.2,34843.543087956874,632.0,2233.070299656005,0.017508655725128275,0.002918109287521379,0.00949367088607595,0.0015822784810126582,1.0,1.0,1.0,27.692769945685523,0.7974740328246155,8498.763654783135,2215.850418007974,0.04431700836015948,0.8918225263659438,0.00949367088607595,0.0015822784810126582,15.58861392429126,0.2808716551844638,0.0641493852408347,0.0278041825095057,1.0,1,1.0,33.4,0.095,38821.699323499706,Small,Small,0,Growing
160,SME_160,68917.88641011623,0.1890383742507587,0.3126252345278544,0.0,42281.31500575094,14,4,11,manufacturing,0,0.0,0,6,854246.9391640626,0.2252188658292433,34,growth,0,1,1,1,1,1,4,1,163340.62421033837,42833.57304922355,0.0535320398353429,0.0446343265075288,0.1894476577080884,69659.33967169144,32040.515192322557,7,45,40,49710.06656495903,2960,44133,350,low,1582,1582,1582,mobile,40,female,phd,self-employed,Mombasa,1,low,49.6,65374.06233692268,1540.0,61538.084852600274,0.054208411509284946,0.009034735251547492,0.02727272727272727,0.004545454545454545,1.0,1.0,7.0,17.70800472762365,0.6873747654721456,13028.12520376683,4922.706172151159,0.09845412344302318,0.8105523422919116,0.02727272727272727,0.004545454545454545,1.6299844600562279,0.09669779374483488,0.6135027814716123,0.11824324324324324,0.9999999999999999,0,0.0,29.5,0.064,73328.63114036368,Small,Small,0,Growing
161,SME_161,36967.605968394986,0.0721979430144077,0.3019242965315528,0.0,45561.71551573357,80,16,19,tech,0,0.0,0,9,406232.2846617513,0.2665771060837476,33,growth,0,1,1,1,1,1,3,1,225308.5633299536,30294.63492389462,0.089583882839165,0.0233310427432265,0.0796550662172974,171600.7274832402,33584.15445264545,7,36,4,25510.781960449203,2203,56000,118,medium,1722,1722,1017,online,54,female,master,self-employed,Eldoret,0,low,51.3,35185.74923491179,1679.0,44291.20832531946,0.05064143217718422,0.00844023869619737,0.02561048243001787,0.004268413738336312,0.5905923344947736,1.0,7.166666666666667,66.60476162117915,0.6980757034684473,2668.985109085259,462.09507460493734,0.009241901492098747,0.9203449337827025,0.02561048243001787,0.004268413738336312,0.8113743205219999,0.05940858502666355,1.2324767677594817,0.053563322741715845,1.0,0,0.0,28.1,0.07,39555.33838618264,Small,Small,0,Growing
162,SME_162,74456.69467631937,0.1672553344902403,0.3719740553050249,0.0,41031.36967095184,25,17,23,manufacturing,1,164738.43100455304,0,3,715488.676596165,0.3748539745112644,34,growth,0,1,1,1,1,1,3,1,420628.3637128,31780.64255288376,0.0938749368733662,0.0351869705311284,0.0909097394674863,152683.87164168875,28669.446314970457,1,18,47,40913.71190935312,4073,65654,353,medium,4960,3645,415,physical,53,female,master,self-employed,Mombasa,1,low,52.2,69327.08960246782,4783.0,34940.98548596008,0.0739913517683418,0.0123318919613903,0.03700606314028852,0.006167677190048087,0.11385459533607682,0.7348790322580645,29.5,29.228262481171548,0.6280259446949751,12453.27937312549,2978.267787052775,0.0595653557410555,0.9090902605325137,0.03700606314028852,0.006167677190048087,1.8146285457546154,0.10348302975578265,0.5510769696308006,0.08666830346182175,1.0,1,1.0,29.0,0.095,81530.0806705697,Small,Small,0,Growing
163,SME_163,94821.38360873808,0.1848755223947749,0.2597031370035386,456.3231838760365,6397.497045988243,4,42,2,agriculture,0,0.0,0,1,164793.60684583196,0.2486827628111101,14,growth,1,1,0,0,1,1,1,1,123572.88800203412,35455.24891645051,0.0557823149951878,0.0381116623390716,0.1272446132950585,162508.2124078473,46840.68686609096,8,16,24,22752.452220790987,4520,60833,209,low,1307,1307,1236,online,32,female,phd,self-employed,Kisumu,1,low,50.6,74906.71695522584,1154.0,8532.724568681762,0.26585955790074034,0.04430992631679006,0.13258232235701906,0.02209705372616984,0.9456771231828616,1.0,25.5,26.493884561454063,0.7402968629964615,17530.1528288608,23705.34590218452,0.4741069180436904,0.8727553867049415,0.13258232235701906,0.02209705372616984,14.821637732243875,0.2761378479879225,0.06746892739285756,0.046238938053097346,1.0,0,0.0,42.5,0.209,114639.05278296434,Small,Medium,1,Rapid Growth
164,SME_164,38261.80769870416,0.2298104326964886,0.0245460324344404,299.23301514702035,49895.75672061439,29,46,8,services,1,466454.2717771909,1,8,760721.3628691413,0.251405968087292,29,growth,1,0,1,0,0,1,4,1,452649.9580579753,43069.056783613625,0.0670731518388286,0.0214681888375384,0.1761170287623009,183039.85164253687,39887.41929034612,5,0,12,47070.06474652252,2064,31184,232,low,156,156,156,mobile,33,male,bachelor,self-employed,Other,0,medium,60.5,39931.66983619365,153.0,71948.11783318421,-0.041817989188519936,-0.006969664864753322,0.0196078431372549,0.0032679738562091504,1.0,1.0,0.5,69.91638430311792,0.9754539675655596,8792.962582989041,1319.3726792656605,0.02638745358531321,0.8238829712376992,0.0196078431372549,0.0032679738562091504,0.7668349016720358,0.05691897547176587,1.3040616667545544,0.1124031007751938,0.9999999999999999,1,1.0,30.4,0.112,42547.13016095902,Small,Small,0,Growing
165,SME_165,83182.66535776955,0.2606378480597862,0.2350839174617416,31861.60113516445,12929.21107763869,56,20,13,services,0,0.0,0,8,558002.996044372,0.0905329723945846,24,startup,1,1,1,1,0,1,3,1,189438.46204513888,5208.529771326012,0.0803230729173075,0.0487824715013336,0.0881426941733463,105296.70119235726,40982.7380753113,18,28,33,49299.52502960264,3575,49255,123,medium,4599,1779,1779,physical,23,female,highschool,self-employed,Eldoret,1,,55.6,80888.56016552857,4535.0,9825.467836666616,0.028361305820580513,0.0047268843034300855,0.014112458654906285,0.002352076442484381,1.0,0.3868232224396608,10.666666666666666,21.10239271201793,0.7649160825382584,21680.55089472638,1485.4047385315992,0.029708094770631983,0.9118573058266537,0.014112458654906285,0.002352076442484381,6.4337000036789185,0.20060237164305667,0.15543155562556227,0.0344055944055944,1.0,0,0.0,31.5,0.08,89837.27858639113,Small,Small,0,Growing
166,SME_166,60324.28446862799,0.0789434065720491,0.4190727700715723,1190.7760789753363,36210.24564041851,6,21,7,tech,0,0.0,0,5,283239.4071122517,0.4048643819166949,17,growth,1,0,1,0,1,1,3,1,487713.5921507488,22664.98755160987,0.1046868743486782,0.0438330220429121,0.1837084148456095,167909.2432081491,21868.82301027349,0,28,29,43889.64328593165,4741,65585,490,high,1708,1708,1336,mobile,43,male,none,employed,Kisumu,0,low,37.0,55359.07767569267,1635.0,41258.27514645359,0.08969092335719077,0.014948487226198461,0.044648318042813454,0.007441386340468909,0.7822014051522248,1.0,12.166666666666666,37.75157574899067,0.5809272299284277,4762.2045149748465,10054.047411438,0.20108094822876,0.8162915851543905,0.044648318042813454,0.007441386340468909,1.6659451876596212,0.09805586617775781,0.6002598449261319,0.10335372284328201,1.0,0,0.0,29.6,0.081,65210.55151058686,Small,Small,0,Growing
167,SME_167,76067.78713461303,0.0932399742152763,0.255393588113534,16381.726731519131,45401.74381678608,1,38,12,retail,0,0.0,0,1,504613.88467972697,0.1524657457461119,10,mature,1,1,1,1,1,1,3,1,422477.370566456,48334.61825224701,0.051515989103579,0.0273095518585758,0.1719625127678224,140591.05872528904,34511.071970151934,18,23,43,31058.163227430217,1963,37717,77,medium,1668,1668,1064,mobile,25,female,phd,self-employed,Kisumu,0,low,35.5,73486.13144476419,1639.0,36996.52030680067,0.035131196037844696,0.005855199339640783,0.017693715680292862,0.0029489526133821436,0.6378896882494005,1.0,4.833333333333333,27.623066839408214,0.7446064118864659,7092.5585110444445,76067.78713461303,1.5213557426922606,0.8280374872321776,0.017693715680292862,0.0029489526133821436,1.6754375656048919,0.0984112942897949,0.5968590059868717,0.03922567498726439,0.9999999999999999,0,0.0,40.5,0.036,78806.2274714591,Small,Small,0,Stable
168,SME_168,166496.86211591528,0.0619695498759768,0.2630424896228178,2366.1122874996327,11784.355716535472,39,49,8,agriculture,0,0.0,0,2,703004.7533229095,0.0,6,mature,1,1,1,1,0,1,3,1,255013.346841066,9440.22942469884,0.0731944651466507,0.0388625447170457,0.1539954758771635,95634.71018437864,9984.21220960762,0,18,40,49447.6967892073,3062,31536,132,low,3296,3296,888,physical,39,female,master,self-employed,Mombasa,1,medium,50.6,160450.9376318423,3235.0,12158.84238427276,0.037680829874272646,0.006280138312378774,0.018856259659969087,0.0031427099433281812,0.26941747572815533,1.0,10.166666666666666,7.612318049846796,0.7369575103771822,10317.735601085844,4269.150310664494,0.08538300621328988,0.8460045241228364,0.018856259659969087,0.0031427099433281812,14.128635126169149,0.2716589313960408,0.07077824510789393,0.04310907903331156,1.0,0,0.0,33.2,0.056,175820.68639440654,Medium,Medium,0,Growing
169,SME_169,45313.29369641133,0.1336186098625112,0.4479564758858905,2338.038887239313,45412.92773385331,1,5,16,beauty,0,0.0,0,4,31648.68067043601,0.0,10,startup,1,1,0,1,0,1,4,1,384010.0897808471,15505.183161256657,0.0503424813837531,0.0243012970572843,0.066611928503851,42801.52945118032,15501.79034018821,12,42,1,49187.13595901641,872,57263,214,high,4477,1332,1332,mobile,51,male,none,self-employed,Other,1,medium,49.9,41219.428480395,4265.0,46933.13726469033,0.09931882529529681,0.016553137549216137,0.04970691676436108,0.008284486127393513,1.0,0.2975206611570248,35.333333333333336,15.44005699925167,0.5520435241141095,6054.699312006174,45313.29369641133,0.9062658739282267,0.933388071496149,0.04970691676436108,0.008284486127393513,0.9978060424109653,0.06920495996438068,1.0021987816226625,0.24541284403669725,1.0,0,0.0,34.2,0.04,47125.825444267786,Small,Small,0,Stable
170,SME_170,38889.63247839909,0.1826450862112434,0.1932040159111616,5753.818781391755,15474.078959743349,63,49,18,retail,0,0.0,0,4,644717.7176378468,0.2325076743185269,25,growth,1,1,1,1,1,1,4,1,299868.00585512805,30691.89853882133,0.0864897672693718,0.0461963105455446,0.196064976743873,88902.9399589682,25618.55719353896,6,9,11,23753.95335720957,3870,474,255,low,1624,1624,1446,physical,42,female,highschool,self-employed,Eldoret,1,low,54.3,38337.52085801766,1612.0,14226.65014111154,0.014401338637053934,0.0024002231061756554,0.007444168734491315,0.0012406947890818859,0.8903940886699507,1.0,2.0,35.33738629680817,0.8067959840888383,7103.000276740773,617.2957536253824,0.012345915072507648,0.803935023256127,0.007444168734491315,0.0012406947890818859,2.5132114537849115,0.125653056326982,0.3978972793928637,0.06589147286821706,1.0,0,0.0,30.1,0.144,44489.73955528856,Small,Small,0,Growing
171,SME_171,37658.658619319984,0.2191134161612371,0.068579517263565,0.0,48820.66111920281,57,15,19,services,1,119230.24222606183,0,8,550758.9627078089,0.0726886338021566,18,startup,0,1,1,0,1,1,2,1,433961.3601882031,43604.58848928144,0.0849142996636405,0.0229502402475707,0.1377298014410332,45282.82096632463,40996.23890260133,12,35,21,15188.57067474937,1288,45774,0,low,2487,2487,1074,online,33,male,none,employed,Mombasa,0,medium,76.0,38709.23344376968,2454.0,59305.93726780616,-0.027140160912144995,-0.0045233601520241655,0.013447432762836185,0.002241238793806031,0.43184559710494574,1.0,5.5,27.49297920813217,0.931420482736435,8251.517338129019,660.6782213915786,0.013213564427831573,0.8622701985589668,0.013447432762836185,0.002241238793806031,0.7713672399349703,0.05717517003389457,1.296399364956573,0.0,0.9999999999999999,1,1.0,29.9,0.083,40784.32728472354,Small,Small,0,Growing
172,SME_172,38306.09336511536,0.1446834283450234,0.2759053320711758,3636.386381692102,14063.00101902373,67,1,4,beauty,0,0.0,0,9,235880.44439179797,0.205378512588327,24,mature,1,0,1,1,1,0,4,1,283149.0060551771,9374.149971273133,0.1028760234543862,0.0471228342402295,0.1464772360155725,60997.38014522955,17509.67443744283,17,16,37,9371.0372319256,3793,13142,339,high,1493,882,218,physical,41,male,none,employed,Mombasa,1,low,45.7,35017.14582797207,1426.0,13699.959908254024,0.09392391810859829,0.015653986351433048,0.046984572230014024,0.007830762038335671,0.2471655328798186,0.5907568653717348,11.166666666666666,24.59359783866677,0.7240946679288243,5542.256914569444,571.7327367927666,0.01143465473585533,0.8535227639844275,0.046984572230014024,0.007830762038335671,2.723891814648721,0.13147693081466286,0.3671217757702914,0.0893751647772212,1.0,0,0.0,31.2,0.195,45775.78157131286,Small,Small,0,Rapid Growth
173,SME_173,48267.53500346107,0.1276106733721609,0.2273739073126894,1682.0454772372734,47671.79123789176,65,0,12,manufacturing,1,29818.40678027036,0,2,757921.4524966727,0.0505252877380406,25,startup,1,1,1,1,1,1,3,1,0.0,5181.368276178455,0.0502743710802182,0.044835755181321,0.1255014651679322,60285.33288673949,22550.94766100252,1,16,12,33850.62082051204,820,7307,385,medium,495,495,283,online,36,female,highschool,employed,Kisumu,1,low,51.4,47053.95228909047,489.0,51609.48574081926,0.025791302437563113,0.004298550406260519,0.012269938650306749,0.002044989775051125,0.5717171717171717,1.0,1.0,20.594284885309058,0.7726260926873106,6159.452643806013,742.5774615917087,0.014851549231834174,0.8744985348320677,0.012269938650306749,0.002044989775051125,1.012496777446361,0.06993761290404103,0.9876574644732409,0.4695121951219512,1.0,1,0.6177735568665813,28.8,0.058,51067.052033661814,Small,Small,0,Growing
174,SME_174,58172.45307487325,0.1606230594574118,0.1550630520370119,0.0,2677.2325446337454,65,29,16,manufacturing,0,0.0,0,1,317391.7649405371,0.2305041247783699,7,growth,0,1,1,1,1,1,1,1,110078.13127863286,35915.98320464787,0.1031099533169514,0.0343467863074702,0.0719096406749238,153401.49800206875,47909.72812427659,2,31,47,1739.8825143385366,635,95962,234,low,2901,2901,105,physical,59,male,master,employed,Kisumu,1,medium,59.5,58074.44176797603,2899.0,3638.0320342617742,0.0016876840123371936,0.0002812806687228656,0.0006898930665746809,0.00011498217776244682,0.03619441571871768,1.0,0.3333333333333333,41.527124709815375,0.8449369479629881,9343.837389028864,894.9608165365115,0.01789921633073023,0.9280903593250762,0.0006898930665746809,0.00011498217776244682,21.728576843828648,0.3123623024546102,0.04602234224484058,0.36850393700787404,1.0,0,0.0,34.1,0.117,64978.63008463342,Small,Small,0,Growing
175,SME_175,56363.41121432604,0.0915399968858983,0.2736932316151964,0.0,35463.600583490654,21,42,21,agriculture,1,307990.04176774353,0,9,291323.71291563346,0.2564275210649033,9,startup,0,0,1,1,1,1,4,0,354411.0699822707,31878.592167944396,0.1123858946272418,0.0395779817294438,0.1006530836700961,104018.8407236122,14920.80115887421,5,15,24,38191.391421774846,1,65648,124,low,1232,1232,19,physical,21,female,master,self-employed,Kisumu,0,low,52.7,54131.510716737415,1207.0,33221.28307597972,0.041231077205065435,0.006871846200844239,0.020712510356255178,0.003452085059375863,0.015422077922077922,1.0,4.166666666666667,25.322734586849535,0.7263067683848037,5159.506487038011,2683.9719625869543,0.05367943925173908,0.8993469163299039,0.020712510356255178,0.003452085059375863,1.5893313224536163,0.095139966571928,0.6291954269523838,124.0,0.9999999999999999,1,1.0,29.3,-0.068,52530.69925175187,Small,Small,0,Declining
176,SME_176,76308.54106607244,0.2962677105186341,0.3737258470870175,2008.288788978695,26605.556691850183,30,36,22,services,0,0.0,0,7,481793.98201933625,0.2175836516544474,28,growth,1,1,1,1,1,1,2,1,160544.0872957002,17197.722674523353,0.0722194082961319,0.0273743334016406,0.1975266037671559,159662.8458147026,31285.198761062464,12,45,39,2566.021782636302,3285,44599,493,medium,4825,1786,786,mobile,26,female,bachelor,employed,Nairobi,1,low,53.0,71012.74551776052,4652.0,28084.531997332222,0.07457528236233922,0.012429213727056536,0.03718830610490112,0.00619805101748352,0.4400895856662934,0.37015544041450776,28.833333333333332,30.027785918815713,0.6262741529129825,22607.756754662452,2543.6180355357483,0.050872360710714964,0.8024733962328441,0.03718830610490112,0.00619805101748352,2.868142995461068,0.13527745457446014,0.34865765116402264,0.15007610350076103,1.0,0,0.0,29.5,0.046,79818.73395511178,Small,Small,0,Stable
177,SME_177,50065.91848849514,0.0374637281017358,0.2986067157648276,2355.3927310713166,23893.85385613653,96,47,17,manufacturing,0,0.0,0,6,682626.6848539175,0.1303666055304029,30,growth,1,1,1,0,1,1,4,1,136052.47478925396,48092.67129248395,0.0733583235111727,0.0315305084306672,0.2297533879821705,176094.42452022745,5926.640466010434,19,22,38,13268.597159953282,4499,59623,100,medium,3181,3181,1405,online,54,male,master,self-employed,Eldoret,1,medium,45.6,47702.92673056212,3104.0,24668.56943276788,0.04953557192160936,0.00825592865360156,0.024806701030927834,0.004134450171821306,0.44168500471549826,1.0,12.833333333333334,43.627538368976154,0.7013932842351724,1875.6559574166495,521.5199842551577,0.010430399685103155,0.7702466120178295,0.024806701030927834,0.004134450171821306,2.0953471461715236,0.11299000633916181,0.47724788793452777,0.02222716159146477,0.9999999999999999,0,0.0,29.2,0.04,52068.555228034944,Small,Small,0,Stable
