sme_id,current_revenue,predicted_6m_growth_rate,predicted_6m_revenue,growth_stage,will_jump_category,current_revenue_category,composite_growth_score,growth_action
1843,41095.72903725973,13.9,46820.0,Growing,0,Small,35.8,growth_support
1844,51800.716599195934,14.3,59214.0,Rapid Growth,0,Small,32.8,growth_support
1845,53367.526392599066,10.9,59184.0,Growing,0,Small,29.0,growth_support
1846,36566.38901453901,8.6,39717.0,Growing,0,Small,29.0,stability_support
1847,102241.14490313896,6.3,108687.0,Growing,0,Medium,19.0,stability_support
1848,37858.53993075269,9.3,41372.0,Growing,0,Small,32.9,stability_support
1849,83511.97355463683,6.7,89112.0,Stable,0,Small,32.6,stability_support
1850,60776.22565408776,8.1,65684.0,Stable,0,Small,28.5,stability_support
1851,39990.07537932627,14.0,45600.0,Growing,0,Small,31.6,growth_support
1852,150790.38256770285,3.4,155972.0,Growing,0,Medium,36.1,stability_support
1853,35439.01833553382,6.8,37846.0,Growing,0,Small,27.6,stability_support
1854,80847.20798207262,-1.6,79549.0,Stable,0,Small,35.5,intervention_required
1855,85229.20775386623,4.0,88607.0,Stable,0,Small,30.6,stability_support
1856,39729.91764839696,3.1,40963.0,Stable,0,Small,42.7,stability_support
1857,112112.83590764762,7.9,120994.0,Growing,0,Medium,41.4,stability_support
1858,45238.37898194828,19.9,54260.0,Rapid Growth,0,Small,33.5,growth_support
1859,56691.48405705343,8.0,61254.0,Growing,0,Small,28.8,stability_support
1860,55922.298966660645,9.9,61458.0,Growing,0,Small,32.4,stability_support
1861,47207.02738602184,7.4,50705.0,Growing,0,Small,27.7,stability_support
1862,75543.32652616913,10.3,83309.0,Growing,0,Small,31.9,growth_support
1863,74747.49137790749,10.1,82274.0,Growing,0,Small,31.7,growth_support
1864,32779.53666402508,2.1,33484.0,Stable,0,Small,30.4,stability_support
1865,105118.34404209646,8.4,113952.0,Growing,0,Medium,32.2,stability_support
1866,33101.68225298717,6.2,35138.0,Growing,0,Small,28.5,stability_support
1867,87049.23825816344,11.0,96654.0,Growing,0,Small,33.8,growth_support
1868,92761.52200633429,8.3,100438.0,Growing,1,Small,30.0,stability_support
1869,36114.25039042662,8.3,39105.0,Growing,0,Small,29.5,stability_support
1870,42855.64887209982,14.9,49240.0,Rapid Growth,0,Small,32.7,growth_support
1871,36013.008373516204,-0.6,35809.0,Stable,0,Small,28.6,intervention_required
1872,45811.954466096206,8.6,49767.0,Growing,0,Small,29.6,stability_support
1873,44334.47167343387,4.4,46268.0,Growing,0,Small,28.4,stability_support
1874,74121.90668015237,4.4,77387.0,Stable,0,Small,29.9,stability_support
1875,105572.85278892782,9.2,115246.0,Growing,0,Medium,33.7,stability_support
1876,112380.140480079,3.7,116568.0,Stable,0,Medium,38.5,stability_support
1877,40936.8054625926,1.4,41493.0,Stable,0,Small,34.1,stability_support
1878,45906.93225730024,8.4,49778.0,Growing,0,Small,28.1,stability_support
1879,33020.685778149,-2.1,32324.0,Stable,0,Small,30.3,intervention_required
1880,38397.1196161146,8.6,41709.0,Growing,0,Small,31.6,stability_support
1881,83262.38440115881,1.2,84278.0,Growing,0,Small,32.5,stability_support
1882,132839.806719718,4.1,138322.0,Growing,0,Medium,29.3,stability_support
1883,35189.88329516278,6.1,37347.0,Growing,0,Small,27.6,stability_support
1884,40586.38264861019,8.8,44174.0,Stable,0,Small,30.0,stability_support
1885,49259.407356166135,12.2,55269.0,Growing,0,Small,35.4,growth_support
1886,56457.86207115962,5.4,59482.0,Growing,0,Small,35.6,stability_support
1887,38362.82486062973,10.7,42485.0,Growing,0,Small,29.0,growth_support
1888,60677.42389322446,8.7,65962.0,Growing,0,Small,32.2,stability_support
1889,42021.20449092526,7.3,45095.0,Growing,0,Small,31.4,stability_support
1890,49500.69623780865,7.6,53286.0,Growing,0,Small,30.4,stability_support
1891,64770.44614929481,8.6,70373.0,Growing,0,Small,29.8,stability_support
1892,49929.04101266583,13.5,56647.0,Growing,0,Small,30.8,growth_support
1893,42510.731593905584,4.0,44224.0,Stable,0,Small,30.0,stability_support
1894,47657.46580401008,2.1,48660.0,Stable,0,Small,30.7,stability_support
1895,48053.94985882859,7.1,51479.0,Growing,0,Small,28.2,stability_support
1896,43424.61086812785,7.3,46607.0,Growing,0,Small,33.4,stability_support
1897,45098.61167483293,19.5,53897.0,Rapid Growth,0,Small,38.4,growth_support
1898,131099.28011655022,6.0,139014.0,Growing,0,Medium,25.9,stability_support
1899,65294.9408640739,4.0,67904.0,Growing,0,Small,32.7,stability_support
1900,44525.740691120765,6.7,47529.0,Growing,0,Small,30.1,stability_support
1901,70555.6165427335,9.8,77468.0,Growing,0,Small,30.0,stability_support
1902,43949.065908966666,5.2,46217.0,Stable,0,Small,31.9,stability_support
1903,95781.8457682325,11.0,106304.0,Growing,1,Small,30.0,growth_support
1904,59009.92411095975,6.2,62645.0,Growing,0,Small,28.6,stability_support
1905,47700.12202970371,1.4,48348.0,Growing,0,Small,29.4,stability_support
1906,61431.067107505,5.8,65015.0,Growing,0,Small,32.6,stability_support
1907,33476.58429422163,9.5,36652.0,Growing,0,Small,29.2,stability_support
1908,35870.886367683976,-0.3,35771.0,Stable,0,Small,30.1,intervention_required
1909,35437.21898551951,8.5,38453.0,Growing,0,Small,26.8,stability_support
1910,52962.11319396116,15.0,60908.0,Rapid Growth,0,Small,36.2,growth_support
1911,145696.34313358524,2.1,148728.0,Stable,0,Medium,29.7,stability_support
1912,221040.5793462968,8.3,239496.0,Growing,0,Medium,25.8,stability_support
1913,68189.65573234338,9.6,74709.0,Growing,0,Small,28.2,stability_support
1914,63190.04629039725,4.5,66029.0,Growing,0,Small,28.6,stability_support
1915,32596.072596607966,6.3,34654.0,Growing,0,Small,27.0,stability_support
1916,41167.96503936901,9.9,45237.0,Growing,0,Small,32.3,stability_support
1917,38565.08153319501,6.9,41236.0,Growing,0,Small,27.6,stability_support
1918,40267.579138634566,3.2,41555.0,Stable,0,Small,31.7,stability_support
1919,46607.75605685041,8.0,50332.0,Growing,0,Small,30.7,stability_support
1920,42043.65565551298,11.0,46685.0,Growing,0,Small,32.7,growth_support
1921,32040.67611529755,9.0,34924.0,Growing,0,Small,26.9,stability_support
1922,72717.84598036399,14.6,83351.0,Growing,0,Small,33.5,growth_support
1923,36241.514029662125,8.3,39231.0,Growing,0,Small,28.0,stability_support
1924,55364.89838627842,10.9,61394.0,Growing,0,Small,28.9,growth_support
1925,193130.41740064943,9.0,210419.0,Growing,0,Medium,35.7,stability_support
1926,37409.561535190114,3.9,38872.0,Stable,0,Small,29.7,stability_support
1927,30834.836393677346,-1.7,30318.0,Growing,0,Small,28.4,intervention_required
1928,44671.71474625223,9.5,48915.0,Growing,0,Small,29.9,stability_support
1929,91145.83598534808,15.2,104973.0,Growing,1,Small,32.5,growth_support
1930,175213.99428195535,8.3,189722.0,Growing,0,Medium,28.0,stability_support
1931,35218.72758634684,3.9,36591.0,Stable,0,Small,30.0,stability_support
1932,63049.41646667115,15.5,72848.0,Growing,0,Small,35.7,growth_support
1933,42131.07279184342,7.8,45427.0,Growing,0,Small,30.9,stability_support
1934,47725.19217402977,5.9,50524.0,Growing,0,Small,31.4,stability_support
1935,319152.81686688075,5.3,336184.0,Growing,0,Medium,31.7,stability_support
1936,33777.48661066094,12.6,38023.0,Growing,0,Small,29.6,growth_support
1937,55746.94736054966,2.6,57174.0,Growing,0,Small,29.8,stability_support
1938,62081.514575416935,6.9,66387.0,Stable,0,Small,31.3,stability_support
1939,90212.91963791712,7.1,96650.0,Growing,0,Small,34.8,stability_support
1940,51917.17371869837,5.1,54587.0,Growing,0,Small,27.4,stability_support
1941,57228.932140623394,12.8,64537.0,Growing,0,Small,34.9,growth_support
1942,43120.00632321184,7.5,46334.0,Growing,0,Small,28.0,stability_support
1943,56158.68211474484,9.3,61381.0,Growing,0,Small,33.3,stability_support
1944,43811.41743694404,8.1,47381.0,Stable,0,Small,31.6,stability_support
1945,67552.30666597845,7.9,72902.0,Growing,0,Small,32.7,stability_support
1946,43430.31406391626,5.1,45647.0,Growing,0,Small,30.5,stability_support
1947,59233.12739289711,15.9,68648.0,Growing,0,Small,33.2,growth_support
1948,49202.16162757417,7.9,53103.0,Growing,0,Small,28.0,stability_support
1949,92719.90625685216,9.1,101152.0,Growing,1,Small,31.8,stability_support
1950,48764.23017151343,4.5,50955.0,Growing,0,Small,31.0,stability_support
1951,32692.76057534516,8.2,35377.0,Growing,0,Small,29.3,stability_support
1952,101965.08713237192,-2.5,99390.0,Growing,1,Medium,27.5,intervention_required
1953,37522.48967018506,8.9,40859.0,Growing,0,Small,31.4,stability_support
1954,39908.99071000981,10.8,44218.0,Growing,0,Small,27.6,growth_support
1955,40550.019479317096,8.5,43987.0,Growing,0,Small,28.2,stability_support
1956,110631.43667854815,7.5,118878.0,Growing,0,Medium,31.4,stability_support
1957,31628.611650441155,4.8,33139.0,Growing,0,Small,30.1,stability_support
1958,504112.8139227045,12.3,565908.0,Growing,0,Large,23.9,growth_support
1959,88425.56179444012,12.4,99362.0,Growing,1,Small,30.1,growth_support
1960,54949.293907415165,12.5,61816.0,Stable,0,Small,27.2,growth_support
1961,48695.84925676789,3.5,50415.0,Stable,0,Small,31.0,stability_support
1962,56605.2900935884,9.6,62047.0,Growing,0,Small,36.9,stability_support
1963,63886.45021252564,6.3,67917.0,Growing,0,Small,28.7,stability_support
1964,68470.04155490686,9.2,74773.0,Growing,0,Small,36.7,stability_support
1965,65103.57487945607,6.2,69158.0,Growing,0,Small,29.3,stability_support
1966,51727.04414054824,8.1,55904.0,Growing,0,Small,32.2,stability_support
1967,46106.72243393086,4.9,48345.0,Growing,0,Small,27.8,stability_support
1968,46904.02478559391,9.4,51306.0,Growing,0,Small,28.7,stability_support
1969,46147.87230289954,5.7,48798.0,Growing,0,Small,29.0,stability_support
1970,93212.2130482333,7.5,100233.0,Growing,1,Small,32.5,stability_support
1971,66492.60990938466,9.9,73106.0,Growing,0,Small,31.4,stability_support
1972,30282.88582735436,-1.5,29843.0,Growing,0,Small,27.4,intervention_required
1973,68891.96195050019,17.0,80609.0,Growing,0,Small,33.7,growth_support
1974,54225.56571143413,16.0,62909.0,Growing,0,Small,34.8,growth_support
1975,49414.44546000744,9.3,53992.0,Growing,0,Small,29.5,stability_support
1976,43163.66409991676,7.2,46281.0,Growing,0,Small,32.6,stability_support
1977,92596.94233298082,11.4,103134.0,Growing,1,Small,29.0,growth_support
1978,82333.71114160659,8.7,89511.0,Growing,0,Small,32.5,stability_support
1979,38705.81151088433,10.0,42586.0,Growing,0,Small,28.1,growth_support
1980,60146.46103824982,13.5,68258.0,Growing,0,Small,27.6,growth_support
1981,36991.15573727178,3.7,38365.0,Growing,0,Small,30.5,stability_support
1982,34379.19807965902,10.1,37851.0,Growing,0,Small,32.6,growth_support
1983,40202.77269762018,13.6,45686.0,Growing,0,Small,25.2,growth_support
1984,77996.99995223936,4.8,81764.0,Growing,0,Small,29.2,stability_support
1985,82632.05169539043,7.2,88596.0,Growing,0,Small,29.1,stability_support
1986,63608.74545604278,4.5,66471.0,Stable,0,Small,29.3,stability_support
1987,71736.11761383145,11.1,79712.0,Growing,0,Small,38.2,growth_support
1988,63715.34995844908,7.5,68463.0,Growing,0,Small,28.9,stability_support
1989,40041.43146836957,6.8,42781.0,Growing,0,Small,28.1,stability_support
1990,60925.90500191227,1.7,61984.0,Stable,0,Small,29.9,stability_support
1991,75063.85054125279,3.7,77854.0,Growing,0,Small,29.0,stability_support
1992,72996.4618050893,6.9,78069.0,Growing,0,Small,31.7,stability_support
1993,96841.52446926758,16.9,113236.0,Rapid Growth,1,Small,40.0,growth_support
1994,71027.71999043142,5.9,75235.0,Growing,0,Small,31.8,stability_support
1995,58472.3616200524,4.3,60961.0,Stable,0,Small,31.4,stability_support
1996,89266.24548221967,10.0,98214.0,Growing,0,Small,29.6,growth_support
1997,49257.08990819409,8.9,53634.0,Growing,0,Small,27.7,stability_support
1998,37723.57314958819,5.0,39609.0,Stable,0,Small,29.8,stability_support
1999,46696.38713668456,13.6,53051.0,Growing,0,Small,32.9,growth_support
2000,38975.65699815094,8.8,42389.0,Growing,0,Small,29.6,stability_support
